Année;Numéro;Type de feu;Département;Code INSEE;Commune;Lieu-dit;Code du carreau DFCI;Alerte;Origine de l'alerte;Surface parcourue (m2)
2008;3707;0;2B;2B319;Talasani;Rico plage;NC84G05;2008-08-13 14:48:00;;4000
2008;4594;0;2B;2B320;Tallone;;NC80H55;2008-09-25 16:53:00;;18000
2008;1237;0;2B;2B333;Vallecalle;;NC64H93;2008-03-04 08:53:00;;2000
2008;3705;0;2B;2B342;Ventiseri;CAVONE;NB88C44;2008-08-11 12:44:00;;500
2008;1246;0;2B;2B346;Vescovato;;NC84C31;2008-03-04 18:48:00;;34000
2008;1247;0;2B;2B346;Vescovato;;NC84C34;2008-03-11 15:22:00;;200
2008;1425;0;2B;2B346;Vescovato;;NC84C32;2008-03-25 17:05:00;;500
2008;4134;0;2B;2B346;Vescovato;san giustu;NC84D41;2008-08-27 15:24:00;;200
2008;3506;0;2B;2B352;Ville-di-Paraso;route de speluncatu;NC44D61;2008-08-05 21:03:00;;4800
2008;3703;0;2B;2B352;Ville-di-Paraso;embranchement villag;NC44D65;2008-08-08 22:49:00;;200
2008;4627;0;2B;2B354;Vivario;;NC60C42;2008-10-01 14:21:00;;100
2008;4368;0;2B;2B355;Volpajola;pont chemin de fer;NC64K44;2008-09-08 11:00:00;;50000
2007;39;0;2B;2B059;Canavaggia;;NC64E22;2007-01-01 16:16:00;;3000
2007;44;0;2B;2B059;Canavaggia;;NC64E24;2007-01-02 04:13:00;;30000
2007;46;0;2B;2B123;Ghisonaccia;Pinia;NB88E81;2007-01-02 10:40:00;;100
2007;59;0;2B;2B123;Ghisonaccia;;NC80E04;2007-01-03 14:14:00;;100
2007;60;0;2B;2B140;Lento;;NC64F43;2007-01-03 14:24:00;;500
2007;61;0;2B;2B123;Ghisonaccia;;NC80D92;2007-01-03 14:24:00;;50
2007;67;0;2B;2B320;Tallone;;NC80C82;2007-01-03 16:39:00;;100
2007;77;0;2B;2B029;Barbaggio;;NC66K41;2007-01-06 13:31:00;;2000
2007;112;0;2B;2B101;Croce;;NC62K82;2007-01-22 10:40:00;;20000
2007;232;0;2B;2B213;Pianello;IPeri;NC82A34;2007-01-28 16:30:00;;500
2007;233;0;2B;2B123;Ghisonaccia;Saint Antoine;NC80A13;2007-01-30 18:12:00;;30
2007;414;0;2B;2B246;Porta (La);;NC62L91;2007-02-14 12:49:00;;15000
2007;570;0;2B;2B087;Cervione;;NC82F41;2007-02-28 12:13:00;;150
2007;571;0;2B;2B150;Lumio;;NC24G61;2007-02-28 14:19:00;;3000
2007;574;0;2B;2B140;Lento;;NC64F33;2007-02-28 21:15:00;;1500
2007;594;0;2B;2B049;Calenzana;;NC24E21;2007-03-01 08:39:00;;20
2007;630;0;2B;2B257;Rapale;;NC64F82;2007-03-02 04:47:00;;100
2007;633;0;2B;2B140;Lento;;NC64G31;2007-03-02 11:03:00;;30000
2007;634;0;2B;2B079;Castello-di-Rostino;;NC64G12;2007-03-02 11:03:00;;500
2007;635;0;2B;2B250;Prunelli-di-Casacconi;Rte du village;NC84B41;2007-03-02 11:08:00;;15000
2007;637;0;2B;2B251;Prunelli-di-Fiumorbo;;NB88E51;2007-03-02 13:33:00;;4000
2007;638;0;2B;2B355;Volpajola;Barchetta;NC64K42;2007-03-02 13:51:00;;50
2007;642;0;2B;2B049;Calenzana;;NC24K24;2007-03-03 11:24:00;;2000
2007;644;0;2B;2B148;Lucciana;;NC84B61;2007-03-03 14:33:00;;200
2007;651;0;2B;2B286;Sorbo-Ocagnano;;NC84C22;2007-03-03 20:01:00;;9100
2007;655;0;2B;2B286;Sorbo-Ocagnano;;NC84D33;2007-03-04 15:21:00;;10000
2007;750;0;2B;2B049;Calenzana;Argentella;NC22B91;2007-03-11 17:53:00;;10000
2007;948;0;2B;2B145;Loreto-di-Casinca;;NC84C33;2007-03-16 17:50:00;;10000
2007;971;0;2B;2B153;Manso;Vargiano;NC22G41;2007-03-18 18:19:00;;1000
2007;1279;0;2B;2B361;Zilia;;NC24L34;2007-03-10 16:00:00;;80000
2007;1609;0;2B;2B145;Loreto-di-Casinca;;NC84C21;2007-04-18 13:22:00;;15000
2007;1612;0;2B;2B077;Castellare-di-Casinca;;NC84E21;2007-04-19 15:44:00;;2000
2007;1616;0;2B;2B136;Lama;;NC64A72;2007-04-23 13:35:00;;10000
2007;1633;0;2B;2B145;Loreto-di-Casinca;;NC84B22;2007-04-24 16:17:00;;50
2007;1635;0;2B;2B096;Corte;;NC62B31;2007-04-25 16:42:00;;8000
2007;1709;0;2B;2B292;Sant'Andréa-di-Bozio;;NC62K11;2007-04-29 14:47:00;;20
2007;1877;0;2B;2B049;Calenzana;Col de Bonassa;NC22G83;2007-05-11 14:32:00;;3000
2007;1957;0;2B;2B292;Sant'Andréa-di-Bozio;;NC62H15;2007-05-22 18:00:00;;20000
2007;2004;0;2B;2B039;Bisinchi;;NC64H21;2007-05-25 06:55:00;;50
2007;2006;0;2B;2B188;Olmeta-di-Tuda;Lac de Padule;NC66G04;2007-05-26 12:05:00;;30000
2007;2007;0;2B;2B230;Piève;;NC66F03;2007-05-26 13:30:00;;300
2007;2107;0;2B;2B138;Lavatoggio;Occi;NC24H62;2007-05-27 20:33:00;;53000
2007;2112;0;2B;2B303;San-Giuliano;prunello;NC82H31;2007-06-02 16:32:00;;10000
2007;2185;0;2B;2B034;Belgodère;vignola;NC44E75;2007-06-10 17:02:00;;40
2007;2358;0;2B;2B343;Venzolasca;querciolu;NC84E44;2007-06-19 16:05:00;;3000
2007;2359;0;2B;2B039;Bisinchi;;NC64G32;2007-06-20 18:55:00;;1000
2007;2361;0;2B;2B314;Santo-Pietro-di-Tenda;;NC64E92;2007-06-23 09:03:00;;150
2007;2364;0;2B;2B159;Meria;marine de meria;NC88B84;2007-06-15 13:14:00;;600
2007;2384;0;2B;2B335;Valle-di-Campoloro;dirudu;NC82H41;2007-06-25 15:05:00;;1600
2007;2398;0;2B;2B120;Furiani;Rte du village;NC86A21;2007-06-27 00:58:00;;6000
2007;2760;0;2B;2B049;Calenzana;clos suare;NC24F13;2007-06-25 23:10:00;;10400
2007;2763;0;2B;2B120;Furiani;Rte du village;NC86A22;2007-06-27 10:53:00;;56500
2007;2768;0;2B;2B046;Cagnano;tour de l'osse;NC88C44;2007-06-28 07:02:00;;200
2007;2770;0;2B;2B364;Zuani;route bozio;NC62L14;2007-06-28 16:14:00;;60
2007;2772;0;2B;2B353;Ville-di-Pietrabugno;Guaitella;NC86A52;2007-06-29 19:03:00;;2000
2007;2773;0;2B;2B123;Ghisonaccia;Gare;NB88C91;2007-06-30 14:25:00;;50
2007;2774;0;2B;2B343;Venzolasca;querciolu;NC84E31;2007-06-30 16:14:00;;1500
2007;2775;0;2B;2B079;Castello-di-Rostino;;NC64G12;2007-07-02 05:30:00;;40
2007;2778;0;2B;2B185;Oletta;Conca;NC66H13;2007-07-04 10:20:00;;5
2007;2779;0;2B;2B020;Aregno;transformateur torre;NC24L61;2007-07-04 15:00:00;;800
2007;2781;0;2B;2B096;Corte;Saint Jean;NC62C11;2007-07-04 19:14:00;;100
2007;3102;0;2B;2B185;Oletta;Poterie;NC66H12;2007-07-04 17:55:00;;136500
2007;3103;0;2B;2B355;Volpajola;;NC64L45;2007-07-04 22:09:00;;16000
2007;3107;0;2B;2B167;Montegrosso;muline;NC24H43;2007-07-05 16:46:00;;6200
2007;3108;0;2B;2B166;Monte;;NC84C41;2007-07-06 15:11:00;;200
2007;3112;0;2B;2B281;Sisco;balba;NC88A12;2007-07-06 21:37:00;;50
2007;3114;0;2B;2B037;Biguglia;bas lancone;NC86A03;2007-07-07 18:35:00;;3700
2007;3325;0;2B;2B346;Vescovato;route golo;NC84D52;2007-07-10 13:01:00;;50
2007;3329;0;2B;2B049;Calenzana;villanova;NC24H35;2007-07-10 15:33:00;;4
2007;3330;0;2B;2B277;Serra-di-Fiumorbo;abbazia;NB88B63;2007-07-10 19:40:00;;40
2007;3331;0;2B;2B185;Oletta;Conca;NC66H13;2007-07-10 20:55:00;;50
2007;3332;0;2B;2B343;Venzolasca;palazzi;NC84D35;2007-07-12 06:24:00;;50
2007;3479;0;2B;2B307;Santa-Lucia-di-Moriani;voie ferree;NC82G72;2007-07-15 11:33:00;;2200
2007;3485;0;2B;2B311;Santa-Maria-Poggio;catarelli;NC82G64;2007-07-16 03:40:00;;150
2007;3486;0;2B;2B346;Vescovato;san giusto;NC84D54;2007-07-16 10:02:00;;200
2007;3487;0;2B;2B299;San-Gavino-d'Ampugnani;stade;NC82C94;2007-07-16 19:33:00;;1000
2007;3561;0;2B;2B037;Biguglia;BEVINCO;NC86B04;2007-07-19 17:27:00;;1000
2007;3562;0;2B;2B199;Palasca;compoli;NC44F75;2007-07-19 18:44:00;;10
2007;3712;0;2B;2B096;Corte;Grossetti;NC62B24;2007-07-24 12:48:00;;20
2007;3719;0;2B;2B185;Oletta;;NC66H14;2007-07-24 23:28:00;;1000
2007;3720;0;2B;2B033;Bastia;TEGHIME;NC66L32;2007-07-25 00:59:00;;7500
2007;4303;0;2B;2B037;Biguglia;Les collines;NC86B11;2007-07-26 13:28:00;;7000
2007;4304;0;2B;2B320;Tallone;Voie ferree;NC80G54;2007-07-28 02:00:00;;100
2007;4305;0;2B;2B320;Tallone;Gare;NC80G54;2007-07-28 02:35:00;;150
2007;4309;0;2B;2B145;Loreto-di-Casinca;pont de pozzare;NC84C21;2007-07-29 08:05:00;;500
2007;4310;0;2B;2B096;Corte;Saint Jean;NC62C11;2007-07-29 16:01:00;;66000
2007;4311;0;2B;2B096;Corte;Saint Jean;NC62C13;2007-07-29 16:01:00;;700
2007;4313;0;2B;2B057;Canale-di-Verde;piedocello;NC82G13;2007-07-30 12:12:00;;8000
2007;4322;0;2B;2B173;Muro;olmiccia;NC44A54;2007-08-04 23:37:00;;10
2007;4323;0;2B;2B096;Corte;Saint Jean;NC62C13;2007-08-05 10:51:00;;50
2007;4325;0;2B;2B346;Vescovato;;NC84C51;2007-08-05 14:41:00;;200
2007;4508;0;2B;2B292;Sant'Andréa-di-Bozio;;NC62K15;2007-08-06 12:44:00;;15000
2007;4512;0;2B;2B096;Corte;Saint Jean;NC62C15;2007-08-08 15:24:00;;200
2007;4831;0;2B;2B049;Calenzana;;NC24K21;2007-08-09 13:54:00;;5000
2007;4832;0;2B;2B049;Calenzana;;NC24K21;2007-08-09 13:54:00;;139700
2007;5229;0;2B;2B292;Sant'Andréa-di-Bozio;Bocca San Cervone;NC62H15;2007-08-04 14:07:00;;255600
2007;5233;0;2B;2B167;Montegrosso;Cassano;NC24L44;2007-08-17 12:05:00;;2900
2007;5234;0;2B;2B029;Barbaggio;;NC66K35;2007-08-17 15:08:00;;88000
2007;5235;0;2B;2B123;Ghisonaccia;Gare;NB88C91;2007-08-17 15:52:00;;300
2007;5236;0;2B;2B058;Canari;entre imiza et D33;NC68G35;2007-08-17 15:58:00;;8000
2007;5238;0;2B;2B069;Casabianca;Col de Saint Antoine;NC64L02;2007-08-18 10:30:00;;78400
2007;5240;0;2B;2B275;Sermano;;NC62F22;2007-08-18 15:42:00;;5
2007;5246;0;2B;2B213;Pianello;;NC62L12;2007-08-19 11:46:00;;84800
2007;5247;0;2B;2B292;Sant'Andréa-di-Bozio;;NC62H23;2007-08-19 14:53:00;;40
2007;5249;0;2B;2B037;Biguglia;bas Lancone;NC86A03;2007-08-20 21:10:00;;15500
2007;5347;0;2B;2B347;Vezzani;;NC60H55;2007-08-20 13:56:00;;130300
2007;5610;0;2B;2B231;Pigna;gabiarsu;NC44A71;2007-08-28 11:28:00;;6400
2007;5613;0;2B;2B016;Antisanti;;NC80B52;2007-08-29 12:31:00;;500
2007;5614;0;2B;2B301;San-Gavino-di-Tenda;;NC64E85;2007-08-30 09:18:00;;150
2007;5616;0;2B;2B096;Corte;RN200;NC62C11;2007-08-30 14:47:00;;50
2007;5617;0;2B;2B275;Sermano;;NC62F32;2007-08-30 16:17:00;;75000
2007;5618;0;2B;2B275;Sermano;;NC62G24;2007-09-01 14:22:00;;100
2007;5619;0;2B;2B346;Vescovato;gendarmerie;NC84D41;2007-09-01 15:40:00;;2000
2007;5620;0;2B;2B145;Loreto-di-Casinca;querciu;NC84C34;2007-09-02 05:11:00;;2000
2007;5621;0;2B;2B143;Linguizzetta;chapelle st pancrace;NC80F85;2007-09-02 15:37:00;;45700
2007;5813;0;2B;2B152;Luri;CD180-Pastinu;NC88B51;2007-09-03 10:56:00;;2000
2007;5817;0;2B;2B016;Antisanti;;NC60L54;2007-09-04 01:34:00;;10
2007;5818;0;2B;2B239;Poggio-d'Oletta;;NC66H25;2007-09-04 12:40:00;;8700
2007;5820;0;2B;2B110;Favalello;;NC62G24;2007-09-05 12:48:00;;150
2007;5962;0;2B;2B164;Monacia-d'Orezza;route parata;NC82B73;2007-09-06 16:12:00;;800
2007;5965;0;2B;2B343;Venzolasca;;NC84E44;2007-09-06 19:18:00;;60
2007;5966;0;2B;2B207;Penta-di-Casinca;campo d'arietto;NC84E13;2007-09-06 23:52:00;;1500
2007;5968;0;2B;2B145;Loreto-di-Casinca;chapelle san andrea;NC84C21;2007-09-07 08:20:00;;5000
2007;5971;0;2B;2B205;Patrimonio;;NC66H41;2007-09-07 13:15:00;;61600
2007;5973;0;2B;2B252;Pruno;;NC84D01;2007-09-07 14:10:00;;51700
2007;5976;0;2B;2B245;Porri;camping cascade;NC84D01;2007-09-07 15:17:00;;15
2007;5978;0;2B;2B055;Campitello;;NC64H54;2007-09-08 09:13:00;;162500
2007;5980;0;2B;2B341;Venaco;e caselle;NC60E72;2007-09-08 14:20:00;;100
2007;5981;0;2B;2B188;Olmeta-di-Tuda;;NC66K04;2007-09-08 15:03:00;;6000
2007;5983;0;2B;2B250;Prunelli-di-Casacconi;;NC84A31;2007-09-08 16:28:00;;1500
2007;5985;0;2B;2B148;Lucciana;casamozza;NC84B63;2007-09-08 18:00:00;;8000
2007;5987;0;2B;2B055;Campitello;;NC64H42;2007-09-10 21:40:00;;50
2007;6307;0;2B;2B185;Oletta;;NC66H13;2007-09-13 11:03:00;;30
2007;6309;0;2B;2B277;Serra-di-Fiumorbo;parcours sportif;NB88B53;2007-09-13 17:56:00;;20
2007;6310;0;2B;2B107;Ersa;MORTONE;NC68K92;2007-09-13 21:01:00;;2000
2007;6311;0;2B;2B149;Lugo-di-Nazza;;NC60K03;2007-09-14 09:10:00;;20
2007;6394;0;2B;2B239;Poggio-d'Oletta;;NC66K24;2007-09-18 14:39:00;;7200
2007;6395;0;2B;2B292;Sant'Andréa-di-Bozio;;NC62H23;2007-09-18 15:14:00;;5700
2007;6398;0;2B;2B250;Prunelli-di-Casacconi;;NC84B45;2007-09-18 19:13:00;;200
2007;6399;0;2B;2B250;Prunelli-di-Casacconi;;NC84B45;2007-09-18 19:13:00;;100
2007;6400;0;2B;2B046;Cagnano;plaine porticciolu;NC88A53;2007-09-18 19:35:00;;50
2007;6401;0;2B;2B145;Loreto-di-Casinca;fontaine de canale;NC84C33;2007-09-18 21:17:00;;20
2007;6404;0;2B;2B307;Santa-Lucia-di-Moriani;pont en fer;NC82E72;2007-09-21 01:10:00;;100
2007;6498;0;2B;2B350;Vignale;;NC84B54;2007-09-21 21:55:00;;1300
2007;6500;0;2B;2B096;Corte;;NC62B23;2007-09-22 11:33:00;;2
2007;6507;0;2B;2B049;Calenzana;;NC24F14;2007-09-22 15:37:00;;250
2007;6510;0;2B;2B110;Favalello;;NC62G11;2007-09-23 10:12:00;;10
2007;6511;0;2B;2B320;Tallone;voie ferree;NC80G45;2007-09-23 11:07:00;;500
2007;6758;0;2B;2B177;Noceta;;NC60D73;2007-09-26 11:20:00;;2040000
2007;6760;0;2B;2B220;Piedigriggio;;NC62C92;2007-09-26 15:24:00;;300
2007;6762;0;2B;2B148;Lucciana;casamozzo;NC84B71;2007-09-26 17:13:00;;80000
2007;6763;0;2B;2B169;Morosaglia;Col de Prato;NC84F42;2007-09-26 17:31:00;;141800
2007;6767;0;2B;2B123;Ghisonaccia;Gare;NB88B92;2007-09-28 16:00:00;;8000
2007;6768;0;2B;2B079;Castello-di-Rostino;;NC64F33;2007-09-29 15:13:00;;282700
2007;6769;0;2B;2B079;Castello-di-Rostino;;NC64F33;2007-10-01 12:35:00;;329000
2007;6770;0;2B;2B355;Volpajola;route de campittellu;NC64H42;2007-10-01 13:46:00;;20000
2007;6771;0;2B;2B123;Ghisonaccia;GATTONE;NB88B83;2007-10-02 16:06:00;;5000
2007;6773;0;2B;2B223;Pietralba;;NC64B51;2007-10-03 23:18:00;;20
2007;6790;0;2B;2B179;Novale;sous village;NC82C35;2007-09-08 10:35:00;;49300
2007;6791;0;2B;2B096;Corte;camputile;NC40E84;2007-09-22 12:13:00;;57500
2007;6845;0;2B;2B012;Altiani;;NC60H83;2007-10-04 15:12:00;;83000
2007;6848;0;2B;2B314;Santo-Pietro-di-Tenda;;NC66E14;2007-10-05 13:55:00;;500
2007;6850;0;2B;2B185;Oletta;;NC62H25;2007-10-06 13:09:00;;5000
2007;6851;0;2B;2B185;Oletta;Poggio d'Oletta;NC66K21;2007-10-06 13:27:00;;200
2007;6913;0;2B;2B314;Santo-Pietro-di-Tenda;;NC66E15;2007-10-10 15:02:00;;500
2007;6931;0;2B;2B152;Luri;SANTA SEVERA;NC88B52;2007-10-10 11:14:00;;100000
2007;6932;0;2B;2B096;Corte;;NC62C13;2007-10-11 13:54:00;;20000
2007;6982;0;2B;2B251;Prunelli-di-Fiumorbo;;NB88A65;2007-10-13 12:28:00;;40000
2007;6983;0;2B;2B161;Moïta;;NC82B12;2007-10-13 14:36:00;;10000
2007;6984;0;2B;2B251;Prunelli-di-Fiumorbo;;NB88D55;2007-10-13 14:41:00;;3000
2007;6985;0;2B;2B149;Lugo-di-Nazza;;NC80A03;2007-10-13 15:56:00;;1000
2007;6995;0;2B;2B161;Moïta;;NC82C11;2007-10-14 11:23:00;;1000
2007;7032;0;2B;2B050;Calvi;prigugiu;NC24E35;2007-10-14 12:39:00;;20000
2007;7036;0;2B;2B152;Luri;RTE DE SANTA SEVERA;NC88A63;2007-10-16 14:16:00;;230
2007;7042;0;2B;2B355;Volpajola;;NC64K55;2007-10-16 12:20:00;;138000
2007;7115;0;2B;2B350;Vignale;COL DE CAMPO;NC84A65;2007-10-14 03:22:00;;117000
2007;7123;0;2B;2B123;Ghisonaccia;GARE;NB88C94;2007-10-18 16:15:00;;15000
2007;7362;0;2B;2B121;Galéria;Mustella;NC22E85;2007-10-19 11:56:00;;152000
2007;7365;0;2B;2B046;Cagnano;Suare;NC88A42;2007-10-19 14:50:00;;200
2007;7367;0;2B;2B169;Morosaglia;Rte rocca;NC64G03;2007-10-19 18:42:00;;50
2007;7372;0;2B;2B050;Calvi;prigugiu;NC24E31;2007-10-20 13:21:00;;300000
2007;7377;0;2B;2B140;Lento;;NC64F45;2007-10-21 11:17:00;;20
2007;7378;0;2B;2B140;Lento;;NC64F45;2007-10-21 11:23:00;;15
2007;7383;0;2B;2B039;Bisinchi;;NC64G34;2007-10-21 14:12:00;;100
2007;7386;0;2B;2B283;Solaro;Palu;NB88D34;2007-10-22 15:18:00;;10
2007;7387;0;2B;2B140;Lento;;NC64F55;2007-10-22 17:02:00;;1000
2007;7391;0;2B;2B123;Ghisonaccia;;NB88E91;2007-10-22 18:48:00;;500
2007;7394;0;2B;2B123;Ghisonaccia;GARE;NB88C84;2007-10-23 13:51:00;;2325
2006;2883;0;2B;2B002;Aghione;San Muleto;NC80C11;2006-06-25 17:14:00;;200
2006;7346;0;2B;2B002;Aghione;;NC80B22;2006-09-04 15:23:00;;8000
2006;6966;0;2B;2B009;Aléria;;NC80F01;2006-08-24 16:37:00;;30
2006;8267;0;2B;2B012;Altiani;;NC60G81;2006-12-05 15:42:00;;10000
2006;7691;0;2B;2B023;Asco;;NC42G91;2006-09-20 09:41:00;;300
2006;4365;0;2B;2B029;Barbaggio;;NC66L31;2006-07-20 23:19:00;;200
2006;5112;0;2B;2B029;Barbaggio;;NC86B34;2006-08-01 23:03:00;;2000
2006;5113;0;2B;2B029;Barbaggio;;NC66L31;2006-08-01 23:03:00;;6500
2006;4496;0;2B;2B033;Bastia;Agliani;NC86B34;2006-07-21 23:16:00;;1000
2006;5110;0;2B;2B033;Bastia;;NC86B34;2006-08-01 23:03:00;;3000
2006;5111;0;2B;2B033;Bastia;;NC86B34;2006-08-01 23:03:00;;3500
2006;6942;0;2B;2B033;Bastia;Cardo;NC86B41;2006-08-12 22:08:00;;20
2006;6943;0;2B;2B033;Bastia;Cardo;NC86A33;2006-08-12 22:08:00;;9000
2006;6944;0;2B;2B033;Bastia;Suerta;NC86B34;2006-08-12 22:14:00;;800
2006;6979;0;2B;2B039;Bisinchi;;NC64G22;2006-08-27 12:27:00;;20
2006;1727;0;2B;2B042;Borgo;Puretone;NC86B03;2006-05-17 13:39:00;;100
2006;7089;0;2B;2B042;Borgo;;NC84B73;2006-08-29 11:32:00;;20
2006;7095;0;2B;2B042;Borgo;Magic Stock;NC84C75;2006-08-29 16:04:00;;1500
2006;7105;0;2B;2B042;Borgo;Maraninca;NC84F71;2006-08-31 01:44:00;;50
2006;4209;0;2B;2B049;Calenzana;;NC24K21;2006-07-09 16:35:00;;39
2006;4745;0;2B;2B049;Calenzana;Suare;NC24F12;2006-07-22 16:08:00;;870000
2006;5118;0;2B;2B049;Calenzana;Villanova;NC24H33;2006-08-02 22:06:00;;1
2006;5119;0;2B;2B049;Calenzana;;NC24K21;2006-08-03 00:14:00;;1000
2006;6968;0;2B;2B049;Calenzana;;NC24F12;2006-08-24 19:40:00;;200
2006;6980;0;2B;2B049;Calenzana;Suare;NC24F01;2006-08-27 14:23:00;;2
2006;7374;0;2B;2B049;Calenzana;Argentella;NC24B23;2006-08-30 14:50:00;;1432100
2006;7103;0;2B;2B049;Calenzana;Suare;NC24F02;2006-08-30 18:52:00;;20
2006;7256;0;2B;2B049;Calenzana;Suare;NC24F12;2006-09-01 13:27:00;;1000
2006;4226;0;2B;2B050;Calvi;;NC24E41;2006-07-16 06:02:00;;10
2006;1100;0;2B;2B054;Campile;;NC64L44;2006-04-11 14:27:00;;6000
2006;6962;0;2B;2B054;Campile;Canaglia;NC64K32;2006-08-22 15:49:00;;500
2006;8226;0;2B;2B055;Campitello;;NC64H42;2006-11-22 15:51:00;;500
2006;6939;0;2B;2B057;Canale-di-Verde;;NC82G14;2006-08-12 20:56:00;;50
2006;941;0;2B;2B059;Canavaggia;;NC64F32;2006-03-10 19:08:00;4;100000
2006;8052;0;2B;2B059;Canavaggia;Voie ferree;NC64E12;2006-11-10 16:27:00;;100
2006;8062;0;2B;2B059;Canavaggia;;NC64F34;2006-11-11 16:46:00;;200
2006;8253;0;2B;2B059;Canavaggia;;NC64E22;2006-11-28 15:03:00;;500
2006;8256;0;2B;2B059;Canavaggia;;NC64F31;2006-12-04 12:32:00;;10000
2006;8254;0;2B;2B069;Casabianca;Col Saint Antoine;NC64L14;2006-12-03 17:17:00;;600
2006;1995;0;2B;2B077;Castellare-di-Casinca;;NC84F11;2006-05-30 18:31:00;;2000
2006;7707;0;2B;2B077;Castellare-di-Casinca;;NC84E22;2006-09-23 11:15:00;;4000
2006;1933;0;2B;2B079;Castello-di-Rostino;Pont muzelle;NC64F24;2006-05-24 18:30:00;;60
2006;8258;0;2B;2B079;Castello-di-Rostino;;NC64F33;2006-12-04 15:40:00;;3000
2006;6978;0;2B;2B086;Centuri;;NC68H91;2006-08-27 06:36:00;;50
2006;4211;0;2B;2B096;Corte;;NC62D14;2006-07-10 17:54:00;;10
2006;6967;0;2B;2B105;Erbajolo;;NC62G02;2006-08-24 18:33:00;;20
2006;7014;0;2B;2B107;Ersa;;ND60H14;2006-08-27 13:33:00;;15000
2006;2650;0;2B;2B120;Furiani;;NC86B24;2006-06-15 13:36:00;;30000
2006;3270;0;2B;2B120;Furiani;Village;NC86A21;2006-07-02 18:08:00;;3000
2006;3530;0;2B;2B120;Furiani;;NC86A21;2006-07-05 18:19:00;;300
2006;2117;0;2B;2B123;Ghisonaccia;Pinia;NB88F71;2006-05-31 17:39:00;;82000
2006;6936;0;2B;2B123;Ghisonaccia;;NC88B92;2006-08-12 15:56:00;;25000
2006;6950;0;2B;2B123;Ghisonaccia;Gare;NC88B92;2006-08-13 14:18:00;;100
2006;6972;0;2B;2B123;Ghisonaccia;;NB88C72;2006-08-25 13:41:00;;20000
2006;6971;0;2B;2B123;Ghisonaccia;;NB88C72;2006-08-25 13:41:00;;30
2006;6973;0;2B;2B123;Ghisonaccia;;NB88C83;2006-08-25 13:58:00;;30000
2006;7788;0;2B;2B123;Ghisonaccia;Saint Antoine;NC80A13;2006-10-03 19:11:00;;100
2006;6914;0;2B;2B126;Giuncaggio;;NC60A61;2006-08-07 18:15:00;;4
2006;7855;0;2B;2B140;Lento;;NC64F42;2006-10-11 13:16:00;;25000
2006;4501;0;2B;2B143;Linguizzetta;;NC80F83;2006-07-22 17:08:00;;100
2006;4499;0;2B;2B143;Linguizzetta;;NC80H73;2006-07-22 17:08:00;;3000
2006;1696;0;2B;2B148;Lucciana;Pineto;NC84F83;2006-04-09 13:08:00;;2000
2006;6906;0;2B;2B148;Lucciana;;NC84F72;2006-08-05 18:08:00;;150
2006;6909;0;2B;2B148;Lucciana;;NC84F72;2006-08-05 19:09:00;;10
2006;6948;0;2B;2B148;Lucciana;Maraninca;NC84F74;2006-08-13 11:26:00;;1000
2006;7010;0;2B;2B148;Lucciana;U pinu;NC84F73;2006-08-28 18:52:00;;1000
2006;7101;0;2B;2B148;Lucciana;;NC84F73;2006-08-30 14:30:00;;5000
2006;7257;0;2B;2B148;Lucciana;;NC84E63;2006-09-01 13:52:00;;200
2006;7260;0;2B;2B148;Lucciana;;NC84E63;2006-09-01 15:26:00;;10
2006;5157;0;2B;2B149;Lugo-di-Nazza;;NB88A93;2006-08-03 20:20:00;;5
2006;5156;0;2B;2B149;Lugo-di-Nazza;;NB88B94;2006-08-03 20:11:00;;50
2006;5120;0;2B;2B165;Moncale;Terrazone;NC24G15;2006-08-03 05:38:00;;10
2006;6952;0;2B;2B165;Moncale;Terrazone;NC24G11;2006-08-14 06:11:00;;30
2006;1099;0;2B;2B166;Monte;;NC84C54;2006-04-11 13:52:00;;30000
2006;6934;0;2B;2B166;Monte;;NC84C42;2006-08-12 10:30:00;;2500
2006;8028;0;2B;2B183;Ogliastro;;NC68G12;2006-11-04 12:08:00;;144900
2006;6931;0;2B;2B185;Oletta;;NC66H13;2006-08-10 17:39:00;;25
2006;6953;0;2B;2B185;Oletta;Padule;NC66H13;2006-08-14 13:30:00;;150
2006;6954;0;2B;2B185;Oletta;Conca d'oru;NC66H13;2006-08-14 13:30:00;;20
2006;6975;0;2B;2B185;Oletta;;NC66G25;2006-08-25 17:18:00;;150
2006;7006;0;2B;2B185;Oletta;Conca d'oru;NC66H13;2006-08-28 11:16:00;;100
2006;7007;0;2B;2B185;Oletta;Conca d'oru;NC66H11;2006-08-28 13:32:00;;1
2006;7086;0;2B;2B185;Oletta;Conca d'oru;NC66H13;2006-08-29 06:30:00;;10
2006;7531;0;2B;2B185;Oletta;Conca d'oru;NC66H13;2006-09-13 12:08:00;;1
2006;7534;0;2B;2B185;Oletta;Conca d'oru;NC66H13;2006-09-13 21:07:00;;300
2006;6892;0;2B;2B188;Olmeta-di-Tuda;;NC64L92;2006-08-03 12:40:00;;5000
2006;5116;0;2B;2B192;Olmo;;NC84B43;2006-08-02 15:00:00;;200
2006;1988;0;2B;2B194;Ortale;;NC82C32;2006-05-30 10:23:00;;50
2006;2205;0;2B;2B194;Ortale;Barrage;NC82D32;2006-05-31 16:13:00;;20
