1597;3
4552;3
2765;3
254;3
5257;3
588;3
5392;3
9526;3
9550;3
1561;3
6683;3
1350;3
4536;3
3926;3
8060;3
6333;3
1801;3
8058;3
5483;3
7829;3
808;3
1694;3
1689;3
5371;3
4676;3
5391;3
5394;3
5006;3
5502;3
5503;3
4414;3
6252;3
4770;3
5004;3
5390;3
4920;3
5501;3
6285;3
5674;3
6286;3
6287;3
3809;3
4874;3
5480;3
2457;3
4247;3
3631;3
4468;3
45;3
43;3
3;3
3254;3
400;3
218;3
5559;3
7860;3
403;3
4174;3
138;3
868;3
6487;3
4868;5
4214;5
1106;5
2779;5
5922;5
3813;5
5906;5
1050;5
2893;5
4196;5
5365;5
1902;5
4327;5
4879;5
5338;5
4546;5
6180;5
3704;5
4804;5
4197;5
2889;5
5900;5
3284;5
4207;5
6860;5
1689;5
4199;5
4065;5
4647;5
4735;5
3469;5
3093;5
4527;5
9527;5
2319;5
9520;5
3439;5
5997;5
5888;5
6272;5
4646;5
4475;5
3265;5
4329;5
2621;5
5242;5
1791;5
4664;5
4507;5
5357;5
5360;5
5183;5
5184;5
9596;5
596;5
9528;5
9535;5
597;5
632;5
1309;5
1310;5
1312;5
3368;5
1313;5
5112;5
1314;5
966;5
1691;5
1518;5
1616;5
3112;5
3113;5
5796;5
5614;5
5634;5
5798;5
5668;5
5673;5
5675;5
5676;5
5466;5
443;5
788;5
176;5
1362;5
25;5
1240;5
5746;5
3944;5
4491;5
4140;5
373;5
408;5
138;5
140;5
6037;5
52;5
1718;5
2566;5
1210;5
1956;5
3672;5
6725;5
3281;5
2073;5
1972;5
1973;5
1975;5
2361;5
2372;5
2359;5
1971;5
1974;5
1976;5
2379;5
539;5
1308;5
1848;5
1858;5
4334;5
4336;5
1892;5
1894;5
1901;5
4503;5
4519;5
4671;5
4552;5
4534;5
4499;5
1540;5
4659;5
4512;5
4559;5
4528;5
4558;5
4652;5
4502;5
4513;5
4531;5
4568;5
4655;5
4598;5
4674;5
1545;5
1549;5
1538;5
1551;5
1555;5
1945;5
1953;5
2413;5
2410;5
2412;5
2415;5
2416;5
2523;5
2525;5
2519;5
1552;5
2414;5
8415;5
418;5
4296;5
1948;5
1554;5
5399;5
6424;5
6427;5
6430;5
6434;5
438;5
851;5
2057;5
2059;5
2063;5
2066;5
2129;5
2283;5
2284;5
2288;5
2289;5
2286;5
2455;5
2461;5
3073;5
3080;5
3081;5
3085;5
3086;5
3095;5
2373;5
5738;5
6458;5
6981;5
448;5
6995;5
7313;5
556;5
7315;5
7318;5
7322;5
7323;5
6717;5
7326;5
7341;5
7340;5
7346;5
1381;5
1382;5
1401;5
1411;5
1415;5
1425;5
593;5
5389;5
5491;5
6608;5
6613;5
8500;5
8512;5
4659;5
4536;5
1891;5
1894;5
1896;5
2023;5
1897;5
1874;5
1898;5
1875;5
1899;5
1900;5
1877;5
1901;5
1903;5
2030;5
1904;5
2032;5
1880;5
2033;5
2034;5
2035;5
2037;5
2038;5
2039;5
2159;5
2163;5
2315;5
2316;5
2326;5
2874;5
2327;5
2875;5
2876;5
2330;5
2332;5
2881;5
2334;5
2335;5
2336;5
2337;5
2341;5
4636;5
2317;5
4851;5
4853;5
4854;5
5844;5
5276;5
6389;5
650;5
6437;5
6535;5
6536;5
6542;5
6763;5
6765;5
6841;5
6843;5
6844;5
6845;5
6849;5
7218;5
7219;5
7220;5
7221;5
7224;5
7225;5
7226;5
7227;5
7228;5
7229;5
7230;5
7322;5
7329;5
7330;5
7332;5
2872;5
2025;5
976;5
4550;5
4515;5
4520;5
4676;5
1905;5
1908;5
637;5
4725;5
4959;5
5443;5
5989;5
5990;5
5991;5
6023;5
6026;5
6027;5
1564;5
1570;5
2714;5
2718;5
638;5
2688;5
2720;5
2951;5
2950;5
2722;5
2868;5
2869;5
2724;5
2728;5
2732;5
2734;5
2970;5
2735;5
2971;5
4337;5
4338;5
3259;5
3781;5
2921;5
2955;5
2924;5
4137;5
4341;5
4807;5
5702;5
5703;5
5524;5
5706;5
4267;5
6219;5
6604;5
6695;5
6620;5
6609;5
806;5
6686;5
4343;5
4270;5
1093;5
1095;5
1373;5
1385;5
2306;5
2307;5
2324;5
2325;5
4193;5
640;5
1381;5
2369;5
4652;5
5529;5
641;5
5994;5
11630;5
11631;5
4194;5
11632;5
643;5
1168;5
1394;5
1396;5
1401;5
639;5
3233;5
3234;5
2908;5
3276;5
2919;5
3285;5
3229;5
3232;5
3160;5
3169;5
642;5
3173;5
646;5
3179;5
11837;5
11838;5
2887;5
11844;5
11873;5
11874;5
11879;5
6838;5
3251;5
3161;5
1095;5
1097;5
1098;5
1562;5
12055;5
1564;5
1821;5
1809;5
1810;5
2031;5
2028;5
2130;5
2734;5
6739;5
3955;5
4655;5
4656;5
4657;5
5110;5
5101;5
5111;5
5102;5
5112;5
2545;5
5103;5
5105;5
5115;5
5106;5
5275;5
5108;5
5109;5
1044;5
1046;5
1047;5
1077;5
1079;5
1889;5
1890;5
1893;5
473;5
1550;5
2451;5
2972;5
1280;5
2738;5
1620;5
1529;5
1573;5
1390;5
1237;5
1566;5
1544;5
1428;5
2897;5
697;5
3280;5
3288;5
5113;5
1092;5
2107;5
3230;5
1372;5
1370;5
1356;5
689;5
1171;5
5130;5
1077;5
5445;5
5447;5
1364;5
1080;5
1619;5
7356;5
1043;5
1569;5
3176;5
1575;5
1579;5
852;5
2683;5
2479;5
2684;5
1695;5
2106;5
4543;5
5610;5
5617;5
1552;5
5613;5
1687;5
1692;5
3952;5
1642;5
1817;5
4554;5
7319;5
4319;5
4583;5
4627;5
2110;5
2374;5
5275;5
2033;5
7475;5
5926;5
9536;5
4985;5
6388;5
2670;5
5716;5
4562;5
5562;5
2744;5
1426;5
1402;5
3479;5
2913;5
6103;5
6108;5
6124;5
6130;5
6131;5
6138;5
6331;5
6332;5
6335;5
6337;5
6338;5
6341;5
6343;5
6344;5
6351;5
6354;5
6355;5
6365;5
6366;5
6367;5
6368;5
6378;5
6379;5
6823;5
6830;5
7003;5
6994;5
6995;5
6996;5
6997;5
7157;5
7607;5
7612;5
7623;5
7627;5
7855;5
7859;5
8155;5
1531;5
1532;5
1535;5
1536;5
1537;5
1538;5
1543;5
1544;5
1545;5
1549;5
1550;5
1709;5
1710;5
1711;5
1713;5
1717;5
1718;5
1721;5
1723;5
1724;5
1726;5
1728;5
1729;5
1730;5
1733;5
1735;5
1740;5
1744;5
1748;5
1754;5
1759;5
3414;5
3415;5
3418;5
3419;5
3425;5
3427;5
3614;5
3621;5
3628;5
3633;5
3671;5
3673;5
3679;5
3680;5
3681;5
3684;5
3690;5
3691;5
3693;5
3695;5
3697;5
3707;5
3927;5
3934;5
3946;5
3949;5
3958;5
4285;5
5273;5
5277;5
5280;5
5281;5
5300;5
5329;5
5818;5
5819;5
5821;5
5823;5
6615;5
6645;5
7315;5
7323;5
7326;5
7330;5
7599;5
7603;5
7611;5
7617;5
7618;5
8648;5
3318;5
3319;5
6239;5
5674;5
5681;5
5675;5
5679;5
5680;5
6552;5
7406;5
6536;5
3307;5
3310;5
3559;5
3224;5
3306;5
3574;5
3554;5
4577;5
3313;5
7880;5
7433;5
3569;5
3558;5
4569;5
6241;5
3323;5
7882;5
3309;5
4589;5
5670;5
5659;5
7421;5
4583;5
7436;5
7437;5
4595;5
6546;5
3551;5
3563;5
5676;5
3302;5
3295;5
4572;5
3575;5
5682;5
7412;5
1038;5
1039;5
1040;5
1042;5
1079;5
1083;5
1099;5
1640;5
1641;5
1642;5
1647;5
1648;5
1649;5
1659;5
1661;5
1663;5
1666;5
1671;5
1681;5
1687;5
1688;5
1693;5
1695;5
1697;5
1702;5
1705;5
2695;5
2712;5
2720;5
2722;5
2724;5
2726;5
2729;5
2742;5
2745;5
2746;5
2747;5
3567;5
3588;5
3591;5
3592;5
3598;5
3609;5
5201;5
5213;5
5217;5
6054;5
6067;5
6076;5
7806;5
8241;5
8245;5
8246;5
8260;5
8262;5
2068;5
2554;5
2558;5
2585;5
2587;5
3727;5
3729;5
3737;5
3742;5
3744;5
3751;5
3754;5
3811;5
3813;5
3814;5
3817;5
3913;5
3915;5
4154;5
4147;5
4157;5
4184;5
4188;5
4192;5
4194;5
4456;5
4457;5
4471;5
4473;5
4481;5
4929;5
4942;5
5127;5
5128;5
5861;5
5914;5
5930;5
6256;5
6266;5
6276;5
7502;5
8905;5
8975;5
8993;5
9028;5
9031;5
9048;5
9061;5
9076;5
9081;5
9087;5
2962;5
2980;5
2981;5
2987;5
2988;5
3401;5
3409;5
3411;5
3413;5
3416;5
3427;5
3430;5
3434;5
3687;5
3690;5
3865;5
3867;5
4143;5
4183;5
4184;5
5388;5
5397;5
5409;5
5412;5
5418;5
5423;5
6701;5
6777;5
6779;5
6809;5
6864;5
6872;5
6881;5
6894;5
6897;5
6904;5
6906;5
6907;5
6920;5
6923;5
6924;5
6925;5
6927;5
6937;5
6946;5
6982;5
6983;5
6984;5
7058;5
7094;5
7141;5
7379;5
7382;5
7451;5
7459;5
7524;5
7642;5
7674;5
7676;5
7694;5
7788;5
7822;5
7922;5
7930;5
7947;5
9185;5
9187;5
9188;5
9230;5
9231;5
9234;5
9306;5
9318;5
9373;5
9408;5
822;5
823;5
827;5
828;5
829;5
834;5
837;5
839;5
845;5
848;5
849;5
851;5
853;5
855;5
862;5
865;5
866;5
867;5
868;5
869;5
870;5
873;5
876;5
877;5
880;5
881;5
885;5
892;5
897;5
899;5
903;5
904;5
907;5
909;5
916;5
920;5
922;5
924;5
925;5
926;5
936;5
940;5
946;5
947;5
985;5
1020;5
1024;5
1028;5
1037;5
1039;5
1042;5
1044;5
1046;5
1051;5
1064;5
1080;5
1083;5
1087;5
1115;5
1117;5
1125;5
1142;5
1143;5
1145;5
1161;5
1239;5
924;5
979;5
988;5
1072;5
1227;5
1255;5
1256;5
1257;5
1064;5
904;5
1203;5
1151;5
978;5
1164;5
1249;5
1303;5
1251;5
906;5
1063;5
917;5
1130;5
1221;5
972;5
887;5
936;5
837;5
1076;5
1062;5
828;5
1230;5
850;5
940;5
800;5
806;5
858;5
1171;5
807;5
902;5
971;5
1042;5
1185;5
1206;5
1034;5
1086;5
1218;5
947;5
1261;5
875;5
884;5
921;5
922;5
928;5
974;5
876;5
822;5
834;5
874;5
1222;5
1223;5
926;5
798;5
888;5
1015;5
1220;5
1178;5
1152;5
598;5
645;5
794;5
655;5
847;5
773;5
801;5
685;5
897;5
797;5
609;5
842;5
757;5
799;5
732;5
766;5
850;5
624;5
914;5
876;5
1100;5
1531;5
352;5
5067;5
6706;5
9643;5
4988;5
888;5
1286;5
1287;5
1380;5
1673;5
125;5
132;5
887;5
128;5
2213;5
2856;5
6210;5
2716;5
4626;5
3292;5
5618;5
2620;5
3291;5
4720;5
7210;5
6226;5
7347;5
6740;5
2855;5
3039;5
2243;5
6605;5
6777;5
2400;5
7177;5
5464;5
2959;5
5243;5
2398;5
2514;5
995;5
4409;5
3199;5
565;5
566;5
5121;5
1080;5
3209;5
3545;5
530;5
511;5
3205;5
2160;5
527;5
524;5
115;5
123;5
1001;5
1521;5
2859;5
2860;5
2862;5
3735;5
6197;5
7280;5
9111;5
5967;5
3457;5
4596;5
5007;5
4560;5
4679;5
2786;5
1686;5
1858;5
1856;5
43;5
54;5
74;5
294;5
296;5
626;5
628;5
632;5
645;5
650;5
747;5
763;5
1280;5
1347;5
1453;5
1455;5
1707;5
2109;5
2111;5
2182;5
2183;5
2186;5
2360;5
2362;5
2363;5
2365;5
2366;5
2367;5
2765;5
2769;5
2776;5
3104;5
3109;5
3110;5
3113;5
3324;5
3328;5
3480;5
3481;5
3482;5
3483;5
3488;5
4306;5
4308;5
4312;5
4314;5
4316;5
4317;5
4324;5
4506;5
5446;5
5611;5
5612;5
5815;5
5963;5
5979;5
6506;5
6512;5
6513;5
6761;5
6765;5
6914;5
6993;5
7016;5
7037;5
7126;5
7373;5
7375;5
7379;5
8161;5
934;5
7012;5
7094;5
2880;5
8029;5
4771;5
4217;5
95;5
1725;5
2424;5
2510;5
327;5
328;5
4225;5
6969;5
7463;5
2596;5
7265;5
7348;5
2492;5
7787;5
7968;5
7969;5
2493;5
8222;5
2597;5
2491;5
2770;5
335;5
2769;5
1694;5
587;5
1695;5
2494;5
3133;5
2649;5
5115;5
233;5
944;5
7091;5
7301;5
1641;5
6965;5
1097;5
1698;5
1284;5
7796;5
7377;5
7528;5
4210;5
1706;5
4580;5
4222;5
1196;5
4212;5
6977;5
418;5
3532;5
8032;5
1142;5
1992;5
3134;5
1676;5
7944;5
8089;5
2847;5
8166;5
341;5
1449;5
2533;5
3186;5
3279;5
3968;5
3970;5
4058;5
4078;5
4583;5
4593;5
4598;5
4939;5
5088;5
5168;5
5169;5
5640;5
5920;5
6106;5
6147;5
6174;5
6607;5
6646;5
6756;5
7414;5
8478;5
8683;5
8684;5
9131;5
1728;5
1759;5
1905;5
1909;5
3166;5
3172;5
3178;5
3182;5
3184;5
3186;5
3187;5
3192;5
3194;5
3197;5
3201;5
3339;5
3340;5
3345;5
3346;5
3350;5
3351;5
4296;5
4525;5
4528;5
4630;5
4925;5
6558;5
6648;5
6882;5
7251;5
7634;5
7886;5
8600;5
9382;5
9602;5
6936;5
3254;5
3241;5
3273;5
445;5
447;5
453;5
464;5
474;5
1986;5
1990;5
3030;5
4674;5
4678;5
4688;5
4697;5
4722;5
4737;5
4758;5
5180;5
7911;5
8093;5
8154;5
8179;5
8980;5
9772;5
4255;5
6081;5
6111;5
8030;5
8061;5
8071;5
8103;5
8152;5
8195;5
8320;5
1182;5
1184;5
1185;5
1197;5
1300;5
1305;5
1403;5
1471;5
1535;5
1658;5
1689;5
1889;5
1723;5
1605;5
1549;5
1653;5
1523;5
1462;5
1577;5
1694;5
1863;5
643;5
1704;5
505;5
419;5
540;5
593;5
459;5
537;5
535;5
7232;5
4198;5
4291;5
6993;5
7314;5
4217;5
9525;5
9539;5
9566;5
3816;5
2864;5
3209;5
11628;5
11646;5
2896;5
3171;5
3174;5
5286;5
9161;5
8876;5
8875;5
4630;5
2466;5
2494;5
2555;5
6389;5
6399;5
2546;5
6466;5
2020;5
2307;5
2033;5
2538;5
4660;5
498;5
500;5
3271;5
2010;5
2324;5
2450;5
3824;5
2536;5
2559;5
3281;5
2298;5
2301;5
2302;5
2323;5
2562;5
2036;5
3261;5
2471;5
6921;5
494;5
2030;5
2454;5
2487;5
4667;5
2449;5
6467;5
2035;5
2551;5
2644;5
2012;5
2025;5
2550;5
3817;5
2496;5
2530;5
6395;5
332;5
3282;5
333;5
6393;5
334;5
335;5
501;5
2350;5
2359;5
2492;5
2533;5
3263;5
3267;5
3285;5
3288;5
4665;5
3268;5
2452;5
2560;5
2349;5
4654;5
4664;5
5327;5
2021;5
4657;5
2355;5
2564;5
2642;5
2638;5
2024;5
2295;5
2353;5
2358;5
2361;5
2458;5
2488;5
6427;5
2357;5
2360;5
2470;5
6922;5
2332;5
2486;5
2493;5
2647;5
5322;5
5717;5
2847;5
1208;5
5345;5
1110;5
1142;5
1169;5
821;5
5347;5
5338;5
5714;5
1112;5
5713;5
2961;5
831;5
2960;5
1114;5
833;5
5343;5
2959;5
2392;5
1113;5
827;5
5326;5
5715;5
1202;5
5340;5
1111;5
2742;5
5341;5
1109;5
1146;5
5726;5
4159;5
1164;5
392;5
1206;5
1151;5
5731;5
830;5
810;5
5710;5
5711;5
5339;5
5348;5
5712;5
812;5
832;5
5716;5
1371;5
1373;5
1375;5
1377;5
1380;5
1382;5
1385;5
1387;5
1389;5
1392;5
1394;5
1395;5
1396;5
1397;5
1399;5
1408;5
1410;5
1412;5
1891;5
1893;5
1895;5
1905;5
1909;5
1954;5
1996;5
1998;5
2008;5
2027;5
2057;5
2095;5
2107;5
2111;5
3029;5
3030;5
3031;5
3035;5
3036;5
3046;5
3050;5
3052;5
3056;5
3059;5
3062;5
3065;5
3071;5
3072;5
3073;5
3095;5
3099;5
3100;5
3102;5
3107;5
3235;5
3236;5
3244;5
3558;5
3560;5
3561;5
3567;5
3570;5
3584;5
3586;5
3589;5
4700;5
4713;5
4724;5
5163;5
5198;5
6120;5
6121;5
6145;5
8003;5
5810;5
5902;5
4198;5
5896;5
5839;5
2559;5
2579;5
2681;5
2684;5
2585;5
2676;5
5823;5
4173;5
2599;5
5850;5
2683;5
2686;5
2600;5
5852;5
2576;5
2588;5
2601;5
5892;5
2575;5
5888;5
2622;5
3401;5
5837;5
2598;5
5844;5
5872;5
2582;5
2586;5
4180;5
5833;5
5845;5
5847;5
5881;5
5891;5
2590;5
5890;5
2663;5
2580;5
2597;5
3177;5
2616;5
5840;5
2595;5
2605;5
2612;5
2669;5
2679;5
2577;5
4210;5
5899;5
5887;5
5853;5
5836;5
2859;5
3342;5
3346;5
3348;5
3349;5
3350;5
3352;5
3355;5
3356;5
3358;5
3359;5
3360;5
3361;5
3362;5
3363;5
3364;5
3365;5
3367;5
3629;5
3631;5
3633;5
3634;5
3635;5
3637;5
3638;5
3639;5
3640;5
3643;5
3644;5
3647;5
3649;5
3650;5
3985;5
3988;5
3991;5
3994;5
3997;5
4007;5
4008;5
4009;5
4012;5
4013;5
4014;5
4021;5
4024;5
4025;5
4026;5
4028;5
4035;5
4036;5
4037;5
4040;5
4041;5
4042;5
4043;5
4045;5
4050;5
4051;5
4054;5
4082;5
4083;5
4084;5
4086;5
4087;5
4093;5
4096;5
4098;5
4106;5
4109;5
4329;5
4337;5
4341;5
4351;5
4377;5
4433;5
4454;5
4692;5
4693;5
4697;5
4701;5
5288;5
5289;5
5319;5
5712;5
6630;5
6637;5
8997;5
8998;5
9007;5
9013;5
9019;5
9022;5
9023;5
9024;5
9028;5
9030;5
9031;5
9032;5
9053;5
9054;5
9056;5
9063;5
9066;5
9069;5
9075;5
9080;5
9096;5
9102;5
3865;5
3827;5
3888;5
3899;5
4470;5
7330;5
3794;5
3823;5
3847;5
3860;5
3426;5
3853;5
3839;5
3848;5
3615;5
3797;5
7632;5
8192;5
8193;5
3667;5
3855;5
3419;5
3678;5
4335;5
3395;5
3834;5
3743;5
7406;5
3765;5
7339;5
3613;5
3818;5
7404;5
7407;5
4931;5
3635;5
3885;5
4932;5
3401;5
3404;5
4100;5
3429;5
7393;5
4107;5
3798;5
3415;5
3677;5
3744;5
3787;5
3820;5
4707;5
7329;5
3436;5
7631;5
8180;5
8189;5
8200;5
3862;5
7396;5
7397;5
3676;5
7401;5
7402;5
3437;5
3846;5
3439;5
4080;5
3577;5
3587;5
3588;5
3591;5
3592;5
3593;5
3594;5
3599;5
3600;5
3602;5
3603;5
3604;5
3605;5
5472;5
5473;5
5474;5
5796;5
5947;5
5950;5
5955;5
5963;5
5967;5
5968;5
5970;5
5975;5
5980;5
5982;5
5985;5
5995;5
6001;5
6002;5
6006;5
6168;5
6264;5
6267;5
6269;5
6270;5
6271;5
6272;5
6273;5
6274;5
6275;5
6277;5
6278;5
6282;5
6421;5
6426;5
6427;5
6435;5
6436;5
6443;5
6447;5
6449;5
6456;5
6458;5
6708;5
6760;5
6775;5
6779;5
6788;5
6789;5
8073;5
8503;5
8505;5
8507;5
8508;5
8509;5
8512;5
1111;5
1112;5
1114;5
1115;5
1116;5
1117;5
1119;5
1121;5
1122;5
1123;5
1124;5
1126;5
1127;5
1128;5
1130;5
2677;5
2679;5
2683;5
2684;5
2685;5
2686;5
6072;5
6073;5
6074;5
6075;5
6078;5
6123;5
6084;5
6088;5
6095;5
6096;5
6100;5
2859;3
7111;3
292;3
4066;3
7102;3
7099;3
4287;3
3286;3
7070;3
7096;3
6817;3
7085;3
4364;3
5504;3
2688;3
7551;3
5378;3
6043;3
2373;3
3552;3
11634;3
4855;3
1531;3
7495;3
4625;3
5903;3
6826;3
6831;3
7065;3
7069;3
7072;3
7075;3
7114;3
7122;3
7141;3
7285;3
5890;3
6826;3
7171;3
5903;3
4372;3
5008;3
4369;3
4467;3
4604;3
5882;3
2604;3
2605;3
6503;3
7178;3
8191;3
6409;3
6403;3
7077;3
7073;3
7087;3
7071;3
6836;3
6834;3
6622;3
6742;3
4624;3
6263;3
4642;3
5882;3
4636;3
5904;3
7315;3
6863;3
2856;3
6415;3
6509;3
5039;2
644;2
1534;2
1543;2
1970;2
4202;2
4788;2
5398;2
5395;2
366;2
694;2
2462;2
6985;2
6622;2
1424;2
4504;2
3137;2
2321;2
2339;2
2889;2
647;2
1651;2
2080;2
2376;2
5234;2
109;2
1440;2
3807;2
4215;2
5453;2
9574;2
1863;2
4333;2
1571;2
2687;2
4131;2
3787;2
7348;2
4156;2
3219;2
6192;2
5902;2
5480;2
7223;2
7226;2
2036;2
7600;2
8253;2
1531;2
7327;2
4210;3
4551;3
3383;3
4127;3
3269;3
3400;3
4298;3
4299;3
4301;3
4302;3
4192;3
3220;3
3221;3
3200;3
4527;3
4544;3
4549;3
5071;3
4268;3
4271;3
4272;3
4274;3
4276;3
4277;3
4270;3
4505;3
4506;3
4507;3
4854;3
4658;3
4661;3
4074;3
5950;3
4052;3
3050;3
5044;3
5037;3
5897;3
5898;3
4970;3
5908;3
6564;3
6567;3
6569;3
5043;3
6849;3
6879;3
8447;3
8876;3
8648;3
1619;3
1549;3
2450;3
1551;3
3701;3
4004;3
5265;3
5266;3
5630;3
5797;3
5800;3
5663;3
5667;3
5670;3
5671;3
5811;3
5677;3
5816;3
5818;3
5262;3
5633;3
6764;3
5975;3
6774;3
6921;3
438;3
439;3
790;3
1622;3
2462;3
2374;3
2384;3
2387;3
2672;3
2730;3
3949;3
2132;3
4309;3
2461;3
5644;3
5622;3
5426;3
5646;3
5649;3
5795;3
5843;3
5659;3
560;3
5629;3
6001;3
5869;3
1180;3
170;3
4288;3
1943;3
413;3
4964;3
4994;3
4995;3
170;3
1180;3
1549;3
5671;3
5811;3
5818;3
5262;3
5975;3
6774;3
4964;3
5869;3
5843;3
438;3
4994;3
790;3
2462;3
2374;3
2384;3
2387;3
2672;3
3949;3
2132;3
4309;3
560;3
5644;3
5659;3
2461;3
3701;3
5795;3
5622;3
5426;3
4004;3
413;3
5265;3
5649;3
1943;3
4288;3
1619;3
4552;3
4258;3
3951;3
4252;3
2765;3
6421;3
1016;3
1013;3
108;3
3588;3
4500;3
3552;3
8191;3
6503;3
2605;3
2604;3
7122;3
3284;3
2014;3
5321;3
3243;3
4179;3
3993;3
4033;3
4358;3
