Année;Numéro;Type de feu;Département;Code INSEE;Commune;Lieu-dit;Code du carreau DFCI;Alerte;Origine de l'alerte;Surface parcourue (m2)
2009;5183;0;2A;2A212;Piana;Rte de CARGESE;NC20A64;2009-07-23 14:47:00;3;10
2009;5185;0;2A;2A232;Pila-Canale;VILLAGE;NB46D31;2009-07-23 14:48:00;3;10
2009;5205;0;2A;2A018;Arbellara;ACORAVO;NB44K65;2009-07-31 15:33:00;3;100
2009;5345;0;2A;2A004;Ajaccio;Rte du VITTULO;NB26F93;2009-08-09 19:09:00;3;2
2009;5857;0;2A;2A118;Fozzano;Rte des MARTINI;NB44H81;2009-07-23 13:26:00;3;32210000
2009;7998;0;2A;2A041;Bonifacio;SUARTONE;NB62K62;2009-09-07 12:45:00;3;9000
2009;8009;0;2A;2A004;Ajaccio;7 PONTS;NB28F15;2009-09-23 14:55:00;3;50
2008;4186;0;2A;2A127;Giuncheto;MOCCHI;NB44G15;2008-08-08 01:41:00;3;100
2008;3174;0;2A;2A130;Grosseto-Prugna;VILLAGE;NB46F65;2008-07-09 13:02:00;3;1000
2008;3118;0;2A;2A181;Ocana;ARGIAGHIA;NB48C01;2008-07-01 18:06:00;3;50
2008;3388;0;2A;2A181;Ocana;PONT DE LA PIERRE;NB48B05;2008-07-16 17:17:00;3;500
2008;3179;0;2A;2A215;Pianottoli-Caldarello;SORTIE SUD VILLAGE;NB62B62;2008-07-14 13:50:00;3;700
2008;4190;0;2A;2A254;Quenza;ROCCHIU PINZUTU;NB66L73;2008-08-09 01:14:00;3;120
2008;5851;0;2A;2A269;Sari-Solenzara;STADE;NB86C62;2008-10-06 11:20:00;3;300
2008;3176;0;2A;2A288;Sotta;BURIVOLI;NB64F15;2008-07-13 23:20:00;3;500
2008;2672;0;2A;2A324;Tavera;VILLAGE;NB48G81;2008-05-10 09:14:00;3;800
2008;2620;0;2A;2A349;Viggianello;VILLAGE;NB44G71;2008-04-10 18:59:00;3;60
2007;3341;0;2A;2A031;Bastelica;col de MENTA;NB48H43;2007-01-22 16:30:00;3;100
2007;3366;0;2A;2A070;Casaglione;;NB28H64;2007-03-18 16:52:00;3;20
2007;4334;0;2A;2A017;Appietto;COL DE LISTINCONE;NB28G44;2007-07-09 16:39:00;3;15000
2007;4340;0;2A;2A324;Tavera;VIGGNALE;NB48F93;2007-07-10 17:00:00;3;200
2007;4373;0;2A;2A091;Cognocoli-Monticchi;GRADELLO;NB46A21;2007-07-16 14:56:00;3;100
2007;4421;0;2A;2A031;Bastelica;col de Menta;NB48H43;2007-07-19 13:07:00;3;100
2007;4453;0;2A;2A215;Pianottoli-Caldarello;;NB62B54;2007-07-27 14:50:00;3;700
2007;5295;0;2A;2A070;Casaglione;TIUCCIA;NB28G71;2007-08-17 06:07:00;3;1500
2007;5299;0;2A;2A085;Cauro;FICARELA;NB46D91;2007-08-18 10:04:00;3;100
2007;5704;0;2A;2A247;Porto-Vecchio;DEPOT D'ORDURES;NB84A15;2007-08-30 01:05:00;3;1000
2007;5711;0;2A;2A272;Sartène;Rte de TIZZANO;NB44F15;2007-08-30 13:29:00;3;1000
2007;6645;0;2A;2A031;Bastelica;ROUTE D'EZE;NB48K32;2007-09-13 19:25:00;3;2000
2007;9049;0;2A;2A249;Propriano;santa giulia;nb44e6;2007-10-19 16:00:00;3;300
2007;9078;0;2A;2A362;Zonza;OLMUCCIU;NB84E9;2007-11-08 13:23:00;3;600
2006;3821;0;2A;2A004;Ajaccio;MEZZAVIA;NB28H15;2006-06-10 15:40:00;;30
2006;3840;0;2A;2A004;Ajaccio;ST ANTOINE;NB26D92;2006-06-15 11:26:00;;4000
2006;7331;0;2A;2A017;Appietto;RTE DE LAVA;NB28F44;2006-08-30 15:40:00;3;30000
2006;3894;0;2A;2A028;Balogna;CANALE;NC20G33;2006-06-27 22:03:00;;100
2006;3886;0;2A;2A031;Bastelica;COL MENTA;NB48H43;2006-06-25 16:27:00;;50
2006;7411;0;2A;2A031;Bastelica;COL DE MENTA;NB48H43;2006-07-01 16:37:00;3;50
2006;7414;0;2A;2A031;Bastelica;COL DE MENTA;NB48H33;2006-07-24 22:08:00;3;50
2006;4105;0;2A;2A062;Carbuccia;;NB48C54;2006-07-10 14:25:00;;50
2006;3790;0;2A;2A065;Cargèse;CHIUNI DO;NC00K25;2006-05-31 18:58:00;3;200
2006;3793;0;2A;2A114;Figari;RTE OGLIASTRELLO;NB62E83;2006-06-06 12:30:00;3;800
2006;3882;0;2A;2A130;Grosseto-Prugna;VILLAGE;NB46F75;2006-06-23 12:23:00;;200
2006;4715;0;2A;2A130;Grosseto-Prugna;;NB46B71;2006-07-25 21:28:00;;150
2006;7641;0;2A;2A130;Grosseto-Prugna;;NB46E72;2006-09-11 15:57:00;;100
2006;4094;0;2A;2A133;Guitera-les-Bains;GIOVICACCE;NB68B13;2006-07-09 14:44:00;;100
2006;3864;0;2A;2A160;Moca-Croce;DO;NB46H32;2006-06-21 15:19:00;;200
2006;4928;0;2A;2A181;Ocana;VANNA;NB48D02;2006-07-27 19:17:00;3;10
2006;3433;0;2A;2A198;Ota;DEPOT D'ORDURES;NC20E71;2006-04-07 11:04:00;3;500
2006;6393;0;2A;2A247;Porto-Vecchio;PORAPO;NB84B13;2006-08-13 15:52:00;;100
2006;6394;0;2A;2A247;Porto-Vecchio;SANTA GIULIA;NB62L93;2006-08-13 18:52:00;;1000
2006;3396;0;2A;2A249;Propriano;TIVOLAGGIO;NB44D31;2006-01-13 12:28:00;3;100
2006;3652;0;2A;2A249;Propriano;ARENA BIANCA;NB44D51;2006-05-02 10:11:00;3;50
2006;7405;0;2A;2A262;Rosazia;SCARPA;NC40A11;2006-05-31 01:05:00;3;300
2006;7409;0;2A;2A262;Rosazia;ARGINTELLA;NC40A11;2006-06-26 07:30:00;;200
2006;7410;0;2A;2A266;Salice;PETROSU;NC40C11;2006-06-26 17:30:00;3;500
2006;3890;0;2A;2A270;Sari-d'Orcino;DO;NB28L74;2006-06-25 21:14:00;;100
2006;5985;0;2A;2A322;Tasso;;NB68B12;2006-07-20 19:05:00;3;10
2006;3659;0;2A;2A323;Tavaco;NIVALEA;NB48B63;2006-05-06 15:19:00;3;300
2006;7649;0;2A;2A348;Vico;DO;NC20F24;2006-09-13 20:16:00;;200
2006;3829;0;2A;2A349;Viggianello;DO;NB44F53;2006-06-13 15:03:00;;20000
2005;3596;0;2A;2A330;Ucciani;;NB48G71;2005-03-20 13:36:00;3;3000
2005;6429;0;2A;2A026;Azilone-Ampaza;AMPAZA;NB46H71;2005-06-23 17:40:00;3;100
2005;6434;0;2A;2A271;Sarrola-Carcopino;BALEONE;NB28L21;2005-06-27 13:50:00;3;40000
2005;6445;0;2A;2A031;Bastelica;;NB48H43;2005-07-04 12:02:00;3;30
2005;6454;0;2A;2A300;San-Gavino-di-Carbini;RIBBA;NB64L62;2005-07-05 15:09:00;3;100
2005;6729;0;2A;2A271;Sarrola-Carcopino;;NB28K12;2005-07-13 19:00:00;3;1000
2005;6753;0;2A;2A163;Monacia-d'Aullène;;NB42L84;2005-07-16 00:33:00;3;20000
2005;6773;0;2A;2A031;Bastelica;COL DE MENTA;NB48H43;2005-07-20 12:47:00;3;20
2005;7576;0;2A;2A032;Bastelicaccia;BOTTACINA;NB48A04;2005-07-28 11:56:00;3;2500
2005;8077;0;2A;2A254;Quenza;VILLAGE;NB66H45;2005-08-06 05:13:00;3;2000
2005;8506;0;2A;2A065;Cargèse;DEPOT D'ORDURES;NC00L35;2005-06-01 21:14:00;3;10
2004;1129;0;2A;2A362;Zonza;PACCIONTULI;NB66F05;2004-04-07 14:37:00;3;100
2004;2680;0;2A;2A249;Propriano;;NB44D53;2004-04-24 17:20:00;3;50
2004;6127;0;2A;2A004;Ajaccio;LOGIREM;NB28G02;2004-07-20 15:12:00;;15
2004;6139;0;2A;2A272;Sartène;FOCE;NB44F21;2004-08-01 12:02:00;;2000
2004;6140;0;2A;2A006;Alata;;NB28F23;2004-08-01 15:52:00;;40000
2004;6339;0;2A;2A249;Propriano;;NB44F65;2004-03-01 15:51:00;;150
2004;6352;0;2A;2A004;Ajaccio;;NB26F95;2004-06-10 16:26:00;;10
2004;6356;0;2A;2A004;Ajaccio;MANDARINA;NB28G02;2004-06-15 18:39:00;;10
2004;6825;0;2A;2A085;Cauro;PLAINE ST JEAN;NB46C91;2004-08-15 18:36:00;;10000
2004;7152;0;2A;2A215;Pianottoli-Caldarello;Ancien DO;NB62B61;2004-08-23 19:25:00;;200
2004;7155;0;2A;2A139;Lecci;ST CYPRIEN;NB84C51;2004-08-25 20:53:00;;5000
2004;7158;0;2A;2A041;Bonifacio;CORBU;NB62E42;2004-08-26 09:48:00;;8000
2004;7159;0;2A;2A041;Bonifacio;TONARA;NB62E33;2004-08-26 12:43:00;;10000
2004;7290;0;2A;2A092;Conca;FAUTEA;NB86E05;2004-08-21 22:15:00;;10
2004;7292;0;2A;2A300;San-Gavino-di-Carbini;FOSSI;NB84B61;2004-08-09 22:51:00;;10
2004;7613;0;2A;2A098;Coti-Chiavari;PENITENCIER;NB26H22;2004-09-05 06:25:00;;500
2003;1722;0;2A;2A071;Casalabriva;;NB46F01;2003-03-20 15:48:00;3;100
2003;1734;0;2A;2A004;Ajaccio;rte de Sartene;NB28A03;2003-03-23 17:10:00;3;20
2003;1745;0;2A;2A089;Ciamannacce;;NB68C22;2003-03-27 19:06:00;3;300
2003;1750;0;2A;2A026;Azilone-Ampaza;;NB46H74;2003-03-28 19:57:00;3;600
2003;1752;0;2A;2A203;Partinello;;NC20C01;2003-04-05 17:45:00;3;200
2003;3620;0;2A;2A284;Sollacaro;;NB44D95;2003-05-14 13:27:00;3;200
2003;3709;0;2A;2A032;Bastelicaccia;;NB26L93;2003-06-12 20:39:00;3;400
2003;4271;0;2A;2A041;Bonifacio;BALISTRA;NB62K54;2003-07-01 22:05:00;3;2500
2003;5262;0;2A;2A115;Foce;;NB44K35;2003-07-11 17:28:00;3;50
2003;5270;0;2A;2A271;Sarrola-Carcopino;caldaniccia;NB28L14;2003-07-13 11:44:00;3;1000
2003;5319;0;2A;2A011;Altagène;;NB64B81;2003-07-22 12:52:00;3;50
2003;5299;0;2A;2A271;Sarrola-Carcopino;;NB28H12;2003-07-17 12:46:00;3;20
2003;5316;0;2A;2A247;Porto-Vecchio;muratello;NB64H44;2003-07-22 12:07:00;3;50
2003;6640;0;2A;2A040;Bocognano;;NB84L92;2003-08-12 05:15:00;3;3000
2003;7595;0;2A;2A040;Bocognano;;NC40L04;2003-08-18 11:29:00;3;300
2003;7616;0;2A;2A200;Palneca;;NB68D32;2003-08-27 01:50:00;3;100
2003;7883;0;2A;2A026;Azilone-Ampaza;azilone;NB46H73;2003-09-03 02:33:00;3;60
2003;8654;0;2A;2A362;Zonza;pinarello;NB84D72;2003-09-18 15:08:00;3;30
2002;5671;0;2A;2A004;Ajaccio;LISA;NB28E02;2002-07-12 19:36:00;3;100
2002;5672;0;2A;2A004;Ajaccio;LORETTO;NB28F04;2002-07-12 19:36:00;3;100
2002;5673;0;2A;2A004;Ajaccio;STILETTO;NB28H05;2002-07-12 19:55:00;3;6000
2002;4596;0;2A;2A004;Ajaccio;st antoine do;NB26E91;2002-06-30 12:04:00;3;3000
2002;6238;0;2A;2A004;Ajaccio;MANDARINE;NB28G02;2002-07-22 15:30:00;3;100
2002;7407;0;2A;2A031;Bastelica;COL DE MENTA;NB48H43;2002-08-05 15:23:00;3;100
