Année;Numéro;Type de feu;Département;Code INSEE;Commune;Lieu-dit;Code du carreau DFCI;Alerte;Origine de l'alerte;Surface parcourue (m2)
2018;3665;0;2A;2A028;Balogna;D65A;NC20H34;2018-08-09 18:29:00;;2
2018;3666;0;2A;2A131;Guagno;Punta Muzzolini;NC40G44;2018-08-21 15:19:00;;1
2019;4624;0;2A;2A276;Serra-di-Ferro;Basi;NB44B92;2019-07-15 13:12:00;;22
2019;4626;0;2A;2A108;Évisa;Bocca A Felce;NC22H03;2019-07-15 21:42:00;;15
2019;5832;0;2A;2A100;Cristinacce;Plateau d'Albia;NC20L82;2019-08-22 14:54:00;;400
2019;5833;0;2A;2A362;Zonza;Col d'Illarata;NB64G93;2019-08-22 14:58:00;;20
2019;5834;0;2A;2A198;Ota;Monte Capu d'Ortu;NC20C75;2019-08-22 17:23:00;;50
2019;5836;0;2A;2A024;Aullène;Col de la Vaccia;NB66A53;2019-08-23 14:36:00;;100
2019;5837;0;2A;2A211;Petreto-Bicchisano;Puntoni di Tassicia;NB46H05;2019-08-23 16:07:00;;200
2019;5843;0;2A;2A324;Tavera;Poggio au dessus du village;NB48G85;2019-08-30 16:44:00;;1
2019;5845;0;2A;2A300;San-Gavino-di-Carbini;Forêt territoriale de l'Ospédale;NB64L85;2019-09-02 17:12:00;;600
2019;5846;0;2A;2A362;Zonza;Forêt territoriale de l'Ospédale;NB64K93;2019-09-02 18:06:00;5;5400
2019;6532;0;2A;2A181;Ocana;Pont de la Pierre;NB48C01;2019-09-21 23:06:00;;2500
2020;2828;0;2B;2B124;Ghisoni;col de verde;NB68E74;2020-07-29 13:15:00;;150
2020;4750;0;2B;2B339;Vallica;;NC44G35;2020-09-18 07:30:00;;30
2020;4774;0;2B;2B267;Saliceto;;NC62D95;2020-09-21 15:50:00;;1
2020;4754;0;2B;2B354;Vivario;;NC60B45;2020-09-20 18:34:00;;100
2021;2579;0;2B;2B095;Corscia;;NC42K34;2021-06-15 16:35:00;;1500
2021;3899;0;2B;2B226;Pietraserena;;NC60L85;2021-07-16 16:49:00;;1
2021;5858;0;2B;2B267;Saliceto;;NC62G71;2021-09-03 14:05:00;;15
2021;5898;0;2B;2B354;Vivario;;NC60A31;2021-09-11 16:44:00;;450
2022;5077;0;2B;2B023;Asco;colonne di a marcia;NC42B7;2022-08-05 17:22:00;;1
2022;5079;0;2B;2B171;Muracciole;Punta di Nardone;NC60D3;2022-08-07 14:54:00;;10
2022;5084;0;2B;2B051;Cambia;LD Loriani;NC62H6;2022-08-07 17:42:00;;10
2022;5087;0;2B;2B124;Ghisoni;Marmano;NB68F8;2022-08-07 22:04:00;;1
2022;5082;0;2B;2B354;Vivario;Punta di Petra Facciata;NC60A5;2022-08-07 15:56:00;;20
2022;5122;0;2B;2B023;Asco;Piste Valentinu;NC42C6;2022-08-08 14:04:00;;5
2022;5125;0;2B;2B366;Chisa;via Ferratta;NB68K1;2022-08-08 18:36:00;;5
2022;5085;0;2B;2B007;Albertacce;cascade de radule;NC42B1;2022-08-07 18:30:00;;5
2022;5124;0;2B;2B229;Pietroso;Punta della Gavina;NC60G3;2022-08-08 18:03:00;;5
2022;5377;0;2B;2B153;Manso;bocca a stranciacone;NC42A6;2022-08-15 11:46:00;;1
2022;5529;0;2B;2B009;Aléria;penitencier casabianda;NC80G1;2022-08-16 15:15:00;;10
2022;5580;0;2B;2B347;Vezzani;cavalda;NC60F4;2022-08-23 10:04:00;;10
2022;5799;0;2B;2B007;Albertacce;lieu dit capu di valadru;NC42D0;2022-08-26 17:27:00;;10
2022;5801;0;2B;2B016;Antisanti;d43 proche all'olive;NC80D5;2022-08-27 18:13:00;;10
2022;5802;0;2B;2B124;Ghisoni;punta kyrie eleisdon;NB68G9;2022-08-28 17:05:00;;10
2022;5901;0;2B;2B007;Albertacce;entre Vergio et le lac de Nino;NC40B9;2022-09-01 20:20:00;;12000
2012;6554;0;2B;2B292;Sant'Andréa-di-Bozio;;NC62K05;2012-07-22 14:19:00;;300
2012;6561;0;2B;2B124;Ghisoni;;NB68E91;2012-07-22 15:09:00;;2000
2012;6558;0;2B;2B260;Riventosa;;NC60D95;2012-07-22 14:41:00;;50
2018;3347;0;2B;2B190;Olmi-Cappella;;NC44E25;2018-08-20 08:21:00;;5
2012;6827;0;2B;2B283;Solaro;;NB66K85;2012-07-26 11:30:00;;5
2018;3385;0;2B;2B096;Corte;;NC42H03;2018-08-22 16:54:00;;500
2012;6691;0;2B;2B124;Ghisoni;;NB68F81;2012-07-22 18:11:00;;2
2013;2449;0;2B;2B289;Soveria;;NC62B54;2013-07-12 15:34:00;;5
2013;2743;0;2B;2B188;Olmeta-di-Tuda;;NC64K91;2013-07-18 16:31:00;;1
2013;2744;0;2B;2B156;Mausoléo;;NC44B23;2013-07-19 09:25:00;;2
2013;2741;0;2B;2B047;Calacuccia;;NC42G21;2013-07-16 18:07:00;;6
2013;2742;0;2B;2B339;Vallica;;NC44G45;2013-07-18 12:30:00;;300
2013;2745;0;2B;2B095;Corscia;;NC42H61;2013-07-20 18:58:00;;2
2013;2740;0;2B;2B047;Calacuccia;;NC42F35;2013-07-16 15:58:00;;6
2018;3038;0;2B;2B283;Solaro;;NB88C05;2018-07-27 15:53:00;;20
2018;3039;0;2B;2B220;Piedigriggio;;NC62D94;2018-07-27 16:35:00;;10
2018;3043;0;2B;2B049;Calenzana;;NC22L71;2018-07-29 13:00:00;;700
2018;3465;0;2B;2B292;Sant'Andréa-di-Bozio;;NC62F02;2018-08-23 14:20:00;;5
2018;3046;0;2B;2B365;San-Gavino-di-Fiumorbo;;NB68G42;2018-08-02 17:48:00;;10
2018;3080;0;2B;2B153;Manso;;NC22H23;2018-08-05 17:33:00;;1
2018;3466;0;2B;2B050;Calvi;;NC24D54;2018-08-23 14:35:00;;5
2013;3187;0;2B;2B007;Albertacce;;NC42A14;2013-07-31 16:31:00;;10
2013;3416;0;2B;2B236;Poggio-di-Nazza;PINZELLI;NB68G95;2013-08-11 11:41:00;;5
2018;3110;0;2B;2B049;Calenzana;;NC24D14;2018-08-07 16:33:00;;1
2018;3114;0;2B;2B153;Manso;;NC22H23;2018-08-07 19:59:00;;1
2018;3116;0;2B;2B073;Casamaccioli;;NC42G11;2018-08-08 18:21:00;;1
2018;3120;0;2B;2B162;Moltifao;;NC44L24;2018-08-09 19:09:00;;10
2018;3180;0;2B;2B311;Santa-Maria-Poggio;;NC82F63;2018-08-10 17:05:00;;10
2018;3384;0;2B;2B016;Antisanti;;NC60L53;2018-08-22 14:26:00;;10
2013;3627;0;2B;2B096;Corte;;NC42K22;2013-08-14 18:44:00;;2
2018;3467;0;2B;2B096;Corte;;NC62B14;2018-08-23 15:57:00;;5
2014;2570;0;2B;2B007;Albertacce;;NC40C95;2014-06-11 17:08:00;;10
2014;2571;0;2B;2B073;Casamaccioli;;NC42E14;2014-06-11 17:08:00;;10
2014;3886;0;2B;2B190;Olmi-Cappella;;NC44C05;2014-07-21 08:45:00;4;100
2014;4142;0;2B;2B304;San-Lorenzo;;NC62G75;2014-07-25 19:32:00;;6
2015;1663;0;2B;2B283;Solaro;bocca di u saltu;NB66H81;2015-06-07 16:27:00;;5
2015;3282;0;2B;2B235;Pioggiola;FC Mausoleo-Pioggiola;NC44C22;2015-07-24 13:56:00;;20
2015;1830;0;2B;2B003;Aiti;;NC62D83;2015-06-17 10:30:00;;10
2015;4355;0;2B;2B124;Ghisoni;;NC60H03;2015-08-09 15:21:00;;40
2015;4357;0;2B;2B229;Pietroso;Petti Poggiolani;NC60G45;2015-08-09 16:16:00;4;10
2015;4358;0;2B;2B105;Erbajolo;;NC62G05;2015-08-09 16:20:00;;2
2015;4359;0;2B;2B190;Olmi-Cappella;Ft Tartagine;NC44E14;2015-08-09 16:32:00;;1000
2015;1808;0;2B;2B341;Venaco;;NC60B61;2015-06-15 19:13:00;;20
2015;1809;0;2B;2B190;Olmi-Cappella;FT Tartajine;NC44E14;2015-06-11 08:08:00;4;1000
2018;3115;0;2B;2B124;Ghisoni;;NC60D24;2018-08-08 16:31:00;;1
2016;3944;0;2B;2B263;Rospigliani;FORET;NC60G64;2016-07-16 13:46:00;;250
2016;6068;0;2B;2B007;Albertacce;Calasima;NC42B34;2016-08-30 16:59:00;;10
2016;6080;0;2B;2B007;Albertacce;casacade de rabule;NC42A14;2016-08-28 15:56:00;;150
2016;6081;0;2B;2B007;Albertacce;crete de lemidu;NC42B23;2016-08-29 09:18:00;;500
2016;6082;0;2B;2B007;Albertacce;Funtana li Lagiarone;NC42B14;2016-08-30 15:33:00;;10
2016;6083;0;2B;2B073;Casamaccioli;Bergeries de Chiarasghioli;NC42F05;2016-08-30 16:10:00;;10
2016;6085;0;2B;2B162;Moltifao;;NC42K95;2016-08-30 19:05:00;;2
2016;6086;0;2B;2B162;Moltifao;via ferrata;NC44H05;2016-08-30 19:21:00;;1
2016;6087;0;2B;2B124;Ghisoni;MARMANO;NB68F75;2016-08-31 07:46:00;;1
2016;6088;0;2B;2B283;Solaro;Punta di pinellu;NB68L01;2016-08-31 11:22:00;;1
2016;3600;0;2B;2B096;Corte;TAVIGNANO;NC42K12;2016-07-02 15:51:00;;25000
2016;6825;0;2B;2B049;Calenzana;PUNTA CALATOGHIU;NC22G85;2016-09-26 12:38:00;;10
2016;3936;0;2B;2B166;Monte;;NC84A24;2016-07-15 11:15:00;;2
2018;3182;0;2B;2B153;Manso;;NC22G42;2018-08-10 16:36:00;;1
2017;1951;0;2B;2B235;Pioggiola;melaja;NC44B25;2017-06-02 14:47:00;;100
2017;1953;0;2B;2B267;Saliceto;pineto;NC62D85;2017-06-03 08:03:00;;10
2017;4385;0;2B;2B177;Noceta;;NC60E71;2017-07-27 09:56:00;;20
2017;6401;0;2B;2B153;Manso;;NC22H41;2017-08-11 15:10:00;;1090000
2018;3277;0;2B;2B124;Ghisoni;;NC60C13;2018-08-13 08:03:00;;10
2018;3294;0;2B;2B095;Corscia;;NC42H52;2018-08-17 15:45:00;;10
2018;3296;0;2B;2B156;Mausoléo;;NC44D35;2018-08-19 15:02:00;;10
2018;3297;0;2B;2B235;Pioggiola;;NC44D42;2018-08-19 17:23:00;;10
2018;3689;0;2B;2B267;Saliceto;;NC62G84;2018-09-06 16:57:00;;5
2018;3690;0;2B;2B225;Pietra-di-Verde;;NC82D23;2018-09-06 16:58:00;;5
2018;3992;0;2B;2B283;Solaro;;NB66H83;2018-09-24 07:38:00;;30000
2019;4452;0;2B;2B165;Moncale;;NC24G24;2019-07-28 06:19:00;;10
2019;4453;0;2B;2B229;Pietroso;;NC60G32;2019-07-28 07:33:00;;10
2019;5638;0;2B;2B007;Albertacce;;NC42B01;2019-08-22 15:57:00;;10
2019;5796;0;2B;2B283;Solaro;;NB86B71;2019-09-02 15:34:00;;100
2019;5798;0;2B;2B190;Olmi-Cappella;;NC44E22;2019-09-02 18:58:00;;30
2000;8933;0;2A;2A300;San-Gavino-di-Carbini;;NB64K71;2000-08-09 18:46:00;3;10
1999;7169;0;2A;2A070;Casaglione;;NB28F72;1999-07-08 14:05:00;3;600
1999;7170;0;2A;2A288;Sotta;;NB64F11;1999-07-08 15:15:00;3;10
