Année;Numéro;Type de feu;Département;Code INSEE;Commune;Lieu-dit;Code du carreau DFCI;Alerte;Origine de l'alerte;Surface parcourue (m2)
2000;8999;0;2A;2A349;Viggianello;;NB44F52;2000-08-17 15:05:00;3;100
2000;9017;0;2A;2A048;Calcatoggio;;NB28D34;2000-08-19 18:18:00;3;2000
2000;9027;0;2A;2A048;Calcatoggio;;NB28D43;2000-08-21 12:15:00;3;1000
2000;9067;0;2A;2A130;Grosseto-Prugna;;NB46F75;2000-08-26 20:00:00;3;100
2000;9092;0;2A;2A349;Viggianello;depot d'ordures;NB44G54;2000-09-04 16:07:00;3;60000
2000;9101;0;2A;2A348;Vico;PIGNO;NC20D25;2000-09-07 14:53:00;3;2500
2000;9107;0;2A;2A271;Sarrola-Carcopino;;NB48A53;2000-09-08 15:15:00;3;10000
2000;9268;0;2A;2A004;Ajaccio;sanguinaires;NB26C82;2000-10-23 12:28:00;3;2000
1999;2975;0;2A;2A142;Levie;VILLAGE;NB64D81;1999-02-02 14:35:00;3;100
1999;3414;0;2A;2A232;Pila-Canale;;NB46D43;1999-03-16 13:06:00;4;1000
1999;3417;0;2A;2A330;Ucciani;;NB48F71;1999-03-17 09:57:00;3;5000
1999;3418;0;2A;2A181;Ocana;PUNTA SAN PETRU;NB48D11;1999-03-17 19:10:00;3;10000
1999;3422;0;2A;2A142;Levie;;NB64D81;1999-03-18 14:36:00;1;800
1999;3424;0;2A;2A065;Cargèse;;NC20A02;1999-03-18 18:40:00;3;200
1999;3428;0;2A;2A362;Zonza;;NB66F11;1999-03-19 15:36:00;3;50
1999;3685;0;2A;2A129;Grossa;;NB44D34;1999-03-20 16:24:00;3;3000
1999;3691;0;2A;2A362;Zonza;;NB66F12;1999-03-24 22:22:00;3;1500
1999;3692;0;2A;2A249;Propriano;TAVARIA;NB44D52;1999-03-25 17:00:00;3;100
1999;3864;0;2A;2A040;Bocognano;;NB48K8;1999-04-03 11:20:00;3;10000
1999;3866;0;2A;2A174;Murzo;;NC20K33;1999-04-04 15:58:00;3;600
1999;3868;0;2A;2A160;Moca-Croce;;NB46H32;1999-04-05 13:59:00;3;100
1999;4086;0;2A;2A282;Soccia;;NC40D44;1999-04-06 21:00:00;3;50
1999;4088;0;2A;2A247;Porto-Vecchio;OSPEDALE;NB64G62;1999-04-21 14:48:00;3;200
1999;4091;0;2A;2A018;Arbellara;;NB44H62;1999-04-28 15:25:00;3;4000
1999;4141;0;2A;2A031;Bastelica;;NB48L54;1999-04-28 19:35:00;3;4000
1999;4142;0;2A;2A247;Porto-Vecchio;OSPEDALE-BAROCAGGIO;NB64G71;1999-05-19 03:25:00;3;100
1999;4147;0;2A;2A247;Porto-Vecchio;PISCIA DI GALLU;NB64G72;1999-05-26 10:22:00;6;2000
1999;4150;0;2A;2A348;Vico;ANCIEN DO;NC20H32;1999-05-29 10:47:00;3;300
1999;5386;0;2A;2A362;Zonza;st CYPRIEN;NB86D65;1999-06-08 14:48:00;3;500
1999;5389;0;2A;2A041;Bonifacio;capu bianco;NB62K31;1999-06-09 12:21:00;3;2000
1999;5394;0;2A;2A362;Zonza;ste lucie povo;NB84D64;1999-06-09 17:40:00;3;30
1999;5403;0;2A;2A362;Zonza;;NB66E12;1999-06-10 12:45:00;3;100
1999;6692;0;2A;2A031;Bastelica;zipitoli;NB48H35;1999-06-12 08:37:00;1;40000
1999;6703;0;2A;2A247;Porto-Vecchio;SANTA-GIULIA;NB82A91;1999-06-17 15:40:00;3;300000
1999;6756;0;2A;2A130;Grosseto-Prugna;;NB26L82;1999-06-18 14:29:00;3;2000
1999;6801;0;2A;2A254;Quenza;;NB66D23;1999-06-23 11:33:00;3;50
1999;6878;0;2A;2A323;Tavaco;;NB48D55;1999-06-25 11:37:00;3;30
1999;6909;0;2A;2A004;Ajaccio;route des MILLELI;NB28F01;1999-06-28 12:38:00;3;30
1999;6911;0;2A;2A284;Sollacaro;;NB44C95;1999-06-28 14:50:00;3;500
1999;6928;0;2A;2A362;Zonza;;NB66F11;1999-06-30 15:11:00;3;790000
1999;6931;0;2A;2A247;Porto-Vecchio;piscia di gallu;NB64G72;1999-06-30 18:14:00;3;100
1999;6970;0;2A;2A189;Olmeto;TOUR DE CALANCA;NB44D74;1999-07-03 11:56:00;3;200
1999;6971;0;2A;2A031;Bastelica;;NB48K53;1999-07-03 17:55:00;3;50
1999;7454;0;2A;2A198;Ota;;NC20F82;1999-07-18 13:00:00;3;600
1999;7523;0;2A;2A345;Vero;;NB48D61;1999-07-22 14:30:00;3;100
1999;7549;0;2A;2A017;Appietto;listincone;NB28G31;1999-07-23 11:09:00;3;2000
1999;7703;0;2A;2A272;Sartène;route de TIZZANO;NB42E92;1999-08-02 15:30:00;3;25000
1999;7783;0;2A;2A272;Sartène;;NB44K51;1999-08-13 11:13:00;3;30
1999;7924;0;2A;2A062;Carbuccia;;NB48D63;1999-08-25 20:45:00;3;20
1999;9307;0;2A;2A060;Cannelle;;NB28K74;1999-10-07 18:10:00;3;10000
1999;9377;0;2A;2A065;Cargèse;A CONFINA;NC20B05;1999-11-12 18:20:00;3;2000
1998;824;0;2A;2A041;Bonifacio;CANETTO;NB62K34;1998-01-12 16:36:00;3;100
1998;826;0;2A;2A089;Ciamannacce;;NB68C22;1998-02-08 11:35:00;3;20000
1998;830;0;2A;2A212;Piana;MEZZANU;NC20B62;1998-02-13 11:45:00;6;150
1998;835;0;2A;2A108;Évisa;CAPU SOTTANU;NC20G72;1998-02-19 16:28:00;4;500
1998;836;0;2A;2A360;Zigliara;PONT D'ABRA;NB46F41;1998-02-19 18:54:00;4;250
1998;841;0;2A;2A258;Renno;CHAPELLE ST ROCH;NC20K41;1998-02-26 12:12:00;3;4000
1998;842;0;2A;2A276;Serra-di-Ferro;STILICIONNE;NB46B03;1998-03-08 08:20:00;3;150
1998;843;0;2A;2A247;Porto-Vecchio;CANTONU;NB64L45;1998-03-08 13:48:00;3;6000
1998;846;0;2A;2A100;Cristinacce;;NC20K75;1998-03-19 13:28:00;4;500
1998;852;0;2A;2A348;Vico;ROUTE DE BALOGNA;NC20H31;1998-04-01 14:43:00;4;30000
1998;854;0;2A;2A028;Balogna;CANETTU;NC20G33;1998-04-02 15:13:00;4;400
1998;857;0;2A;2A348;Vico;SAGONE CENTRE EQUEST;NC20E11;1998-04-04 18:00:00;3;200
1998;859;0;2A;2A198;Ota;FOCE D'ORTO;NC20B62;1998-05-06 14:54:00;3;500
1998;861;0;2A;2A189;Olmeto;TOUR DE LA CALANCA;NB44D74;1998-05-11 19:47:00;3;100
1998;863;0;2A;2A362;Zonza;BOCA D'ILLARATA;NB68G82;1998-05-14 12:45:00;6;2500
1998;864;0;2A;2A048;Calcatoggio;;NB28G55;1998-06-05 13:21:00;3;20000
1998;887;0;2A;2A028;Balogna;;NC20G33;1998-06-21 15:04:00;2;15000
1998;902;0;2A;2A357;Zérubia;COL DE TANA;NB46L11;1998-06-23 23:00:00;3;100
1998;927;0;2A;2A271;Sarrola-Carcopino;CALDANICCIA;NB28K14;1998-07-08 11:39:00;3;1000
1998;928;0;2A;2A247;Porto-Vecchio;;NB84A21;1998-07-08 17:00:00;3;20
1998;930;0;2A;2A089;Ciamannacce;;NB68C22;1998-07-09 13:10:00;3;200
1998;934;0;2A;2A139;Lecci;ST CYPRIEN;NB84C64;1998-07-10 06:30:00;3;1000
1998;1012;0;2A;2A324;Tavera;;NB48F82;1998-08-11 20:58:00;3;40
1998;1015;0;2A;2A127;Giuncheto;ACCIOLA;NB44G14;1998-08-12 14:31:00;3;1500
1998;1084;0;2A;2A326;Tolla;;NB48F35;1998-08-31 19:40:00;3;10
1998;1097;0;2A;2A114;Figari;;NB62C73;1998-09-05 11:25:00;3;400
1998;1134;0;2A;2A031;Bastelica;;NB48K55;1998-09-20 14:42:00;3;35000
1997;810;0;2A;2A004;Ajaccio;RANUCHIETTO;NB28G25;1997-02-27 15:55:00;3;15000
1997;1014;0;2A;2A004;Ajaccio;CASTELUCCIO;NB28E03;1997-08-02 15:43:00;3;10
1997;1026;0;2A;2A004;Ajaccio;ST ANTOINE;NB26D94;1997-08-03 19:17:00;3;20
1997;1061;0;2A;2A004;Ajaccio;LES CRETES;NB26E91;1997-08-14 11:45:00;3;10
1997;910;0;2A;2A006;Alata;;NB28G21;1997-05-28 18:22:00;3;6000
1997;1168;0;2A;2A028;Balogna;VILLAGE;NC20G32;1997-09-09 18:15:00;3;50
1997;1074;0;2A;2A032;Bastelicaccia;;NB48D14;1997-08-15 10:22:00;1;20000
1997;855;0;2A;2A035;Belvédère-Campomoro;;NB44C43;1997-03-19 14:42:00;5;50
1997;808;0;2A;2A048;Calcatoggio;PEVANI;NB28D42;1997-02-27 14:40:00;4;10000
1997;1298;0;2A;2A065;Cargèse;CHIUNI;NC00L25;1997-10-27 13:00:00;3;50
1997;819;0;2A;2A089;Ciamannacce;;NB68D23;1997-03-03 20:02:00;3;4000
1997;820;0;2A;2A089;Ciamannacce;;NB68C23;1997-03-04 11:38:00;4;4000
1997;852;0;2A;2A092;Conca;;NB86B15;1997-03-19 10:55:00;3;4290000
1997;914;0;2A;2A092;Conca;;NB86C05;1997-05-29 15:15:00;3;20
1997;839;0;2A;2A094;Corrano;;NB66A81;1997-03-13 14:20:00;3;100
1997;943;0;2A;2A094;Corrano;;NB46L73;1997-06-24 17:39:00;3;600
1997;792;0;2A;2A098;Coti-Chiavari;;NB26G01;1997-01-24 18:05:00;3;400
1997;815;0;2A;2A099;Cozzano;;NB68D15;1997-03-02 13:40:00;4;6000
1997;813;0;2A;2A108;Évisa;;NC20H84;1997-03-01 10:55:00;4;2500
1997;897;0;2A;2A108;Évisa;;NC20G92;1997-05-22 10:40:00;4;50
1997;1187;0;2A;2A108;Évisa;;NC20H83;1997-09-15 18:20:00;4;50
1997;1313;0;2A;2A108;Évisa;;NC20G72;1997-12-18 11:42:00;3;700
1997;1156;0;2A;2A119;Frasseto;;NB46K95;1997-09-06 20:19:00;3;30
1997;829;0;2A;2A133;Guitera-les-Bains;;NB68B01;1997-03-09 18:15:00;4;600
1997;838;0;2A;2A133;Guitera-les-Bains;;NB68B04;1997-03-13 13:46:00;3;800
1997;840;0;2A;2A133;Guitera-les-Bains;;NB68B04;1997-03-13 15:24:00;4;100
1997;846;0;2A;2A133;Guitera-les-Bains;;NB68A03;1997-03-16 14:47:00;3;500
1997;1163;0;2A;2A133;Guitera-les-Bains;;NB66B91;1997-09-08 11:20:00;4;300
1997;877;0;2A;2A139;Lecci;GOLFE DI SOGNU;NB84B42;1997-04-12 12:54:00;4;10000
1997;1273;0;2A;2A139;Lecci;GOLFE DI SOGNU;NB84B52;1997-10-12 15:43:00;3;5000
1997;811;0;2A;2A141;Letia;ST MARTIN;NC20L45;1997-02-28 10:39:00;6;100
1997;832;0;2A;2A174;Murzo;;NC20L34;1997-03-11 14:28:00;4;3000
1997;845;0;2A;2A174;Murzo;;NC20K33;1997-03-15 18:37:00;3;200
1997;1228;0;2A;2A186;Olivese;STADE;NB46L62;1997-09-25 12:49:00;3;300
1997;1109;0;2A;2A189;Olmeto;MARINCA;NB44D73;1997-08-21 18:20:00;3;3000
1997;934;0;2A;2A191;Olmiccia;;NB64A72;1997-06-17 14:22:00;3;5000
1997;816;0;2A;2A200;Palneca;;NB68D32;1997-03-03 14:57:00;3;6500
1997;883;0;2A;2A232;Pila-Canale;;NB46D32;1997-04-14 11:31:00;2;35000
1997;925;0;2A;2A247;Porto-Vecchio;PALOMBAGGIA;NB84C11;1997-06-09 09:44:00;3;2000
1997;957;0;2A;2A247;Porto-Vecchio;PEZZA CARDO;NB84A43;1997-07-08 15:52:00;3;200
1997;1266;0;2A;2A247;Porto-Vecchio;;NB84B54;1997-10-10 15:30:00;3;5000
1997;937;0;2A;2A254;Quenza;ARSA;NB66K55;1997-06-19 15:46:00;4;10000
1997;995;0;2A;2A254;Quenza;PRUGNA;NB66E31;1997-07-28 14:49:00;1;10
1997;812;0;2A;2A258;Renno;;NC20K54;1997-02-28 12:47:00;3;4000
1997;851;0;2A;2A269;Sari-Solenzara;PONT DE TROGNA;NB86D7;1997-03-19 09:35:00;3;700000
1997;857;0;2A;2A272;Sartène;;NB44G45;1997-03-19 19:18:00;3;500
1997;932;0;2A;2A272;Sartène;SANTA BARBARA;NB44G32;1997-06-16 15:38:00;3;500
1997;958;0;2A;2A272;Sartène;CASTAGNA;NB44H44;1997-07-08 17:49:00;4;20
1997;842;0;2A;2A282;Soccia;;NC40C41;1997-03-14 18:21:00;3;100
1997;1217;0;2A;2A308;Sainte-Lucie-de-Tallano;;NB64B63;1997-09-22 16:59:00;4;10
1997;814;0;2A;2A322;Tasso;;NB68B11;1997-03-01 20:14:00;3;2000
1997;1286;0;2A;2A322;Tasso;;NB68B11;1997-10-16 16:09:00;3;6000
1997;994;0;2A;2A345;Vero;;NB48D81;1997-07-28 14:46:00;3;250
1997;824;0;2A;2A348;Vico;COL ST ANTOINE;NC20G22;1997-03-07 19:01:00;3;5000
1997;1058;0;2A;2A348;Vico;SAGONE;NC20D11;1997-08-11 17:17:00;4;10
1997;1244;0;2A;2A358;Zévaco;COL DE GRANACE;NB46K85;1997-10-01 19:20:00;3;100
1997;836;0;2A;2A359;Zicavo;;NB68B03;1997-03-12 15:18:00;3;100
1997;854;0;2A;2A362;Zonza;STE LUCIE;NB84C95;1997-03-19 14:15:00;3;3000
1996;682;0;2A;2A004;Ajaccio;LA CONFINA;NB28K13;1996-07-09 17:04:00;3;800
1996;677;0;2A;2A004;Ajaccio;LA CONFINA;NB28H13;1996-07-23 17:40:00;3;10
1996;722;0;2A;2A004;Ajaccio;LA CONFINA;NB28K14;1996-08-01 15:53:00;3;8000
1996;776;0;2A;2A004;Ajaccio;;NB28G05;1996-08-15 15:20:00;3;50
1996;810;0;2A;2A004;Ajaccio;LA PARATA;NB26B85;1996-08-24 13:44:00;3;5
1996;825;0;2A;2A004;Ajaccio;LA CONFINA;NB28K13;1996-08-27 15:28:00;3;20000
1996;580;0;2A;2A040;Bocognano;;NC40L04;1996-04-19 12:42:00;3;3000
1996;650;0;2A;2A040;Bocognano;;NC40L05;1996-07-12 19:25:00;3;200
1996;844;0;2A;2A048;Calcatoggio;MARINE DE PEVANI;NB28E53;1996-08-29 18:15:00;3;100
1996;864;0;2A;2A065;Cargèse;;NC00L02;1996-09-10 00:38:00;2;50
1996;882;0;2A;2A071;Casalabriva;;NB46C12;1996-10-01 15:49:00;3;200
1996;583;0;2A;2A108;Évisa;;NC20E72;1996-04-19 16:35:00;3;50
1996;888;0;2A;2A108;Évisa;;NC20H73;1996-10-05 14:10:00;4;2000
1996;595;0;2A;2A128;Granace;;NB44K45;1996-06-12 19:17:00;3;500
1996;764;0;2A;2A129;Grossa;;NB44D24;1996-08-12 13:15:00;3;100
1996;586;0;2A;2A130;Grosseto-Prugna;COL ST GEORGES;NB48F84;1996-04-21 16:28:00;3;5000
1996;607;0;2A;2A139;Lecci;CAPU DI LECCI;NB84A82;1996-06-22 11:25:00;3;1000
1996;670;0;2A;2A139;Lecci;;NB84A85;1996-07-21 14:15:00;4;50
1996;576;0;2A;2A174;Murzo;;NC20K31;1996-04-13 15:40:00;3;1000
1996;894;0;2A;2A200;Palneca;;NB68E32;1996-11-04 14:32:00;3;15000
1996;880;0;2A;2A203;Partinello;;NC22B05;1996-09-29 16:38:00;3;30
1996;617;0;2A;2A247;Porto-Vecchio;LES 4 CHEMINS;NB64L32;1996-06-26 13:39:00;3;100
1996;701;0;2A;2A262;Rosazia;MUNA;NC40A15;1996-07-28 17:50:00;3;300
1996;756;0;2A;2A268;Sampolo;GIOVICACCE;NB68B15;1996-08-07 14:10:00;3;300
1996;643;0;2A;2A271;Sarrola-Carcopino;LA CONFINA;NB28K14;1996-07-11 11:59:00;3;200
1996;665;0;2A;2A272;Sartène;CACCIABEDU;NB44F24;1996-07-19 17:10:00;5;100
1996;697;0;2A;2A272;Sartène;;NB44H41;1996-07-28 11:05:00;3;10
1996;698;0;2A;2A272;Sartène;;NB44H53;1996-07-28 11:40:00;3;5
1996;588;0;2A;2A284;Sollacaro;;NB46D03;1996-04-22 14:40:00;3;5000
1996;573;0;2A;2A324;Tavera;;NB48G8;1996-03-10 18:38:00;3;3000
1996;572;0;2A;2A330;Ucciani;;NB48E72;1996-03-08 09:08:00;3;20000
1996;589;0;2A;2A349;Viggianello;;NB44G73;1996-04-22 16:45:00;3;60000
1996;593;0;2A;2A349;Viggianello;;NB44F65;1996-05-29 17:30:00;3;4000
1996;599;0;2A;2A362;Zonza;SAINTE LUCIE;NB84D61;1996-06-15 14:30:00;3;15000
1996;608;0;2A;2A362;Zonza;SAINTE LUCIE;NB84C62;1996-06-22 11:42:00;3;300
1996;618;0;2A;2A362;Zonza;CIRINDINU;NB84D6;1996-06-26 14:00:00;3;100
1996;736;0;2A;2A362;Zonza;SAINTE LUCIE;NB84E94;1996-08-03 15:35:00;3;10
1996;807;0;2A;2A362;Zonza;SAINTE LUCIE;NB84D61;1996-08-23 15:30:00;4;5
1996;871;0;2A;2A362;Zonza;STE LUCIE;NB84D8;1996-09-14 15:32:00;3;8000
1996;636;0;2A;2A362;Zonza;SAINTE LUCIE;NB84E9;1996-07-08 13:05:00;3;275000
1996;638;0;2A;2A362;Zonza;SAINTE LUCIE;NB84A6;1996-07-08 14:09:00;3;395000
1995;878;0;2A;2A017;Appietto;;NB28E33;1995-07-09 11:20:00;;1000
1995;853;0;2A;2A091;Cognocoli-Monticchi;;NB46B35;1995-06-27 11:30:00;;35000
1995;783;0;2A;2A117;Forciolo;;NB46H62;1995-03-24 14:13:00;;20000
1995;854;0;2A;2A189;Olmeto;;NB44C75;1995-06-27 11:40:00;;5000
1995;851;0;2A;2A209;Peri;;NB48B41;1995-06-26 17:28:00;;100
1995;839;0;2A;2A247;Porto-Vecchio;;NB84A03;1995-06-22 10:56:00;;10000
1995;846;0;2A;2A247;Porto-Vecchio;;NB64L33;1995-06-23 14:43:00;;6000
1995;902;0;2A;2A247;Porto-Vecchio;;NB64L12;1995-07-17 15:45:00;;15000
1995;907;0;2A;2A247;Porto-Vecchio;;NB82A2;1995-07-18 14:33:00;;8000
1995;947;0;2A;2A266;Salice;TARTAVELLO;NB48C85;1995-07-29 10:00:00;;300
1995;884;0;2A;2A300;San-Gavino-di-Carbini;;NB64D9;1995-07-10 06:46:00;;4000
1995;793;0;2A;2A348;Vico;;NC20H21;1995-03-28 16:00:00;;10000
1995;795;0;2A;2A348;Vico;SAGONE;NC20D02;1995-03-28 18:54:00;;10000
1995;744;0;2A;2A362;Zonza;ST LUCIE DE PO VO;NB84C94;1995-01-24 06:37:00;;1000
1994;813;0;2A;2A032;Bastelicaccia;;NB48B03;1994-03-21 14:04:00;;7000
1994;848;0;2A;2A212;Piana;;NC20C72;1994-06-03 15:03:00;;120000
1994;851;0;2A;2A288;Sotta;;NB64F03;1994-06-05 03:24:00;;20000
1994;978;0;2A;2A272;Sartène;;NB44G34;1994-08-01 01:15:00;;500
1994;979;0;2A;2A272;Sartène;;NB44G21;1994-08-01 01:40:00;;50
1994;987;0;2A;2A041;Bonifacio;;NB62F24;1994-08-04 08:50:00;;100
1993;738;0;2A;2A348;Vico;;NC20H33;1993-01-21 15:50:00;;2000
1993;741;0;2A;2A212;Piana;;NC20A52;1993-01-27 17:56:00;;150
1992;1590;0;2B;2B148;Lucciana;BRANCALE;NC84C6;1992-08-11 07:20:00;3;10
1992;1655;0;2B;2B261;Rogliano;;NC68L95;1992-08-13 08:53:00;1;50
1992;1673;0;2B;2B261;Rogliano;;NC68L94;1992-08-13 19:43:00;3;11
1992;1129;0;2B;2B283;Solaro;SOLARO;NB88A0;1992-02-18 14:05:00;3;2000
1992;1375;0;2B;2B342;Ventiseri;;NB88C15;1992-06-06 15:10:00;1;1000
1992;1686;0;2B;2B346;Vescovato;;NC84D41;1992-08-14 10:11:00;3;50
2020;2104;0;2B;2B123;Ghisonaccia;gare;NB88C82;2020-07-07 14:13:00;;5000
2021;397;0;2B;2B317;Santa-Reparata-di-Moriani;;NC82D52;2021-02-25 14:18:00;;40000
2022;1268;0;2B;2B007;Albertacce;foret communale;NC42B1;2022-02-01 15:23:00;;493700
2021;3476;0;2B;2B135;Isolaccio-di-Fiumorbo;;NB68L64;2021-06-30 14:24:00;;400
2022;3179;0;2B;2B314;Santo-Pietro-di-Tenda;casta;NC64D8;2022-06-07 14:58:00;;350000
2016;7354;0;2B;2B314;Santo-Pietro-di-Tenda;Village;NC64E95;2016-10-24 16:00:00;;20000
2012;226;0;2B;2B030;Barrettali;;NC68H44;2012-01-25 10:20:00;;500
2012;117;0;2B;2B049;Calenzana;;NC24F12;2012-01-06 12:17:00;;50
2012;148;0;2B;2B096;Corte;;NC62B32;2012-01-20 11:44:00;;2000
2012;151;0;2B;2B096;Corte;;NC62B31;2012-01-20 14:59:00;;400
2012;2225;0;2B;2B110;Favalello;;NC62F11;2012-03-13 15:02:00;;500
2012;115;0;2B;2B123;Ghisonaccia;;NC80B01;2012-01-06 00:33:00;;300
2012;4422;0;2B;2B124;Ghisoni;;NC60E13;2012-05-18 11:11:00;;1
2012;122;0;2B;2B167;Montegrosso;;NC24H45;2012-01-06 16:22:00;;5000
2012;1393;0;2B;2B188;Olmeta-di-Tuda;;NC64K91;2012-03-04 16:34:00;;300
2012;227;0;2B;2B265;Rutali;;NC64K83;2012-01-25 12:08:00;;3000
2012;107;0;2B;2B292;Sant'Andréa-di-Bozio;;NC62H13;2012-01-05 16:55:00;;20
2012;110;0;2B;2B314;Santo-Pietro-di-Tenda;;NC64E95;2012-01-05 18:50:00;;100
2012;124;0;2B;2B315;Santo-Pietro-di-Venaco;;NC60C94;2012-01-09 18:50:00;;500
2012;230;0;2B;2B333;Vallecalle;;NC64K81;2012-01-25 14:35:00;;20000
2012;2212;0;2B;2B333;Vallecalle;;NC64K81;2012-03-11 09:42:00;;200
2012;3398;0;2B;2B333;Vallecalle;;NC64H82;2012-04-23 15:56:00;;7000
2011;6604;0;2B;2B012;Altiani;;NC60H84;2011-10-21 18:16:00;;200
2011;4526;0;2B;2B033;Bastia;;NC86B41;2011-08-10 13:23:00;;3000
2011;3631;0;2B;2B034;Belgodère;;NC44C85;2011-07-18 14:38:00;;5000
2011;6866;0;2B;2B034;Belgodère;;NC44E75;2011-11-15 15:18:00;;300
2011;6882;0;2B;2B034;Belgodère;;NC44D72;2011-11-16 13:39:00;;200
2011;5654;0;2B;2B049;Calenzana;;NC24F12;2011-09-18 07:10:00;;500
2011;6600;0;2B;2B087;Cervione;;NC82H44;2011-10-21 12:42:00;;5000
2011;4955;0;2B;2B096;Corte;;NC40K91;2011-08-21 20:12:00;;2500
2011;5299;0;2B;2B110;Favalello;;NC62E15;2011-09-02 13:05:00;;20
2011;5894;0;2B;2B110;Favalello;;NC62E12;2011-09-30 15:22:00;;400
2011;6603;0;2B;2B110;Favalello;;NC62E15;2011-10-21 16:32:00;;10000
2011;6621;0;2B;2B110;Favalello;;NC62E15;2011-10-23 16:06:00;;200
2011;7400;0;2B;2B150;Lumio;;NC24H73;2011-12-17 06:40:00;;100
2011;7355;0;2B;2B172;Murato;;NC64H85;2011-12-15 11:32:00;;2000
2011;5128;0;2B;2B175;Nessa;;NC44B52;2011-08-24 12:18:00;;50
2011;2511;0;2B;2B229;Pietroso;;NC80B11;2011-06-27 14:15:00;;37400
2011;7376;0;2B;2B230;Piève;;NC64F84;2011-12-15 19:00:00;;30000
2011;6735;0;2B;2B238;Poggio-di-Venaco;;NC62E15;2011-10-31 16:21:00;;500
2011;1368;0;2B;2B265;Rutali;;NC64L94;2011-05-21 11:48:00;;20000
2011;7390;0;2B;2B287;Sorio;;NC64C71;2011-12-15 12:13:00;;100
2011;2401;0;2B;2B299;San-Gavino-d'Ampugnani;;NC82C94;2011-06-25 16:50:00;;3000
2011;5466;0;2B;2B306;Santa-Lucia-di-Mercurio;;NC62D12;2011-09-06 13:16:00;;50
2011;2244;0;2B;2B361;Zilia;;NC44A44;2011-06-20 15:40:00;;2500
2010;525;0;2B;2B033;Bastia;;NC86A33;2010-03-31 14:52:00;;700
2010;531;0;2B;2B039;Bisinchi;;NC64H31;2010-04-01 10:47:00;;1000
2010;4120;0;2B;2B049;Calenzana;;NC24F15;2010-08-22 16:16:00;;30
2010;5436;0;2B;2B096;Corte;;NC62B11;2010-10-23 13:20:00;;300
2010;2220;0;2B;2B107;Ersa;;ND60H03;2010-07-13 17:26:00;;150
2010;515;0;2B;2B230;Piève;;NC64G04;2010-03-28 15:39:00;;10000
2010;5237;0;2B;2B265;Rutali;;NC64L81;2010-10-03 13:42:00;;1500
2009;998;0;2B;2B175;Nessa;;NC44B53;2009-03-23 12:25:00;;15000
2009;2753;0;2B;2B149;Lugo-di-Nazza;;NB88B95;2009-07-04 11:08:00;;10
2009;3360;0;2B;2B050;Calvi;station pompage;NC24F41;2009-07-07 15:29:00;;122000
2009;3372;0;2B;2B093;Corbara;casacutine;NC24L94;2009-07-11 16:40:00;;800
2009;3793;0;2B;2B251;Prunelli-di-Fiumorbo;Campu serenu;NB88C02;2009-07-27 13:26:00;;2000
2009;7140;0;2B;2B316;Santa-Reparata-di-Balagna;;NC44B84;2009-09-30 09:55:00;;50
2008;2288;0;2B;2B121;Galéria;;NC22C64;2008-05-15 14:06:00;;7000
2008;4628;0;2B;2B143;Linguizzetta;INRA;NC82G02;2008-10-01 16:04:00;;16000
2008;251;0;2B;2B147;Lozzi;Route du Cinto;NC42E43;2008-01-21 16:22:00;;2000
2008;1238;0;2B;2B172;Murato;;NC64H84;2008-03-04 08:54:00;;500
2008;1239;0;2B;2B172;Murato;;NC64G72;2008-03-04 10:15:00;;200
2008;1255;0;2B;2B185;Oletta;;NC66K13;2008-03-17 16:57:00;;500
2008;1861;0;2B;2B265;Rutali;;NC64K63;2008-04-06 13:33:00;;600
2008;4302;0;2B;2B342;Ventiseri;base aerienne;NB88D15;2008-09-02 11:34:00;;10
2007;57;0;2B;2B341;Venaco;;NC60D83;2007-01-03 11:06:00;;100
2007;72;0;2B;2B313;San-Nicolao;;NC82F74;2007-01-04 11:31:00;;200
2007;631;0;2B;2B239;Poggio-d'Oletta;Piste Brietta;NC66H33;2007-03-02 08:20:00;;3000
2007;943;0;2B;2B020;Aregno;;NC24K83;2007-03-14 14:27:00;;20000
2007;973;0;2B;2B009;Aléria;;NC80F24;2007-03-19 17:20:00;;200
2007;1454;0;2B;2B050;Calvi;;NC24F32;2007-04-12 15:29:00;;2000
2007;1456;0;2B;2B049;Calenzana;Flatta;NC24L22;2007-04-14 15:13:00;;15000
2007;1610;0;2B;2B009;Aléria;Casabianda;NC80G03;2007-04-19 14:00:00;;300
2007;2383;0;2B;2B347;Vezzani;;NC60F61;2007-06-25 14:26:00;;100
2007;2771;0;2B;2B147;Lozzi;;NC42D32;2007-06-29 18:07:00;;400
2007;3106;0;2B;2B286;Sorbo-Ocagnano;;NC84F35;2007-07-05 12:33:00;;400
2007;6312;0;2B;2B107;Ersa;MORTONE;NC68K91;2007-09-14 12:16:00;;2
2007;6393;0;2B;2B303;San-Giuliano;route oneo;NC82G22;2007-09-18 13:29:00;;500
2007;6497;0;2B;2B009;Aléria;casabianda;NC80G13;2007-09-21 13:32:00;;1000
2007;7039;0;2B;2B185;Oletta;;NC66F13;2007-10-16 18:25:00;;100
2007;7122;0;2B;2B049;Calenzana;suare;NC24G14;2007-10-18 11:13:00;;49000
2007;7385;0;2B;2B009;Aléria;;NC80H22;2007-10-22 15:10:00;;3000
2007;7388;0;2B;2B007;Albertacce;;NC42C23;2007-10-22 18:05:00;;50
2006;2490;0;2B;2B009;Aléria;Teppe rosse;NC80F24;2006-06-09 11:27:00;;400
